
============================================================
Request 1/5
Prompt: Explain the concept of recursion in programming in 3 sentences.
============================================================
Token 1: 'Rec' | Latency: 296.22ms
Token 549: '  ' | Latency: 25.21ms
Token 550: ' -' | Latency: 25.22ms
Token 551: ' **' | Latency: 25.27ms
Token 552: 'Python' | Latency: 25.51ms
Token 553: '**:' | Latency: 25.56ms
Token 554: ' Can' | Latency: 25.58ms
Token 555: ' be' | Latency: 25.57ms
Token 556: ' challenging' | Latency: 25.50ms
Token 557: ' due' | Latency: 29.12ms
Token 558: ' to' | Latency: 25.11ms
Token 559: ' its' | Latency: 25.14ms
Token 560: ' Global' | Latency: 25.33ms
Token 561: ' Interpreter' | Latency: 25.26ms
Token 562: ' Lock' | Latency: 25.26ms
Token 563: ' (' | Latency: 25.74ms
Token 564: 'G' | Latency: 26.79ms
Token 565: 'IL' | Latency: 25.06ms
Token 566: ')' | Latency: 25.24ms
Token 567: ' which' | Latency: 25.31ms
Token 568: ' can' | Latency: 25.37ms
Token 569: ' prevent' | Latency: 25.25ms
Token 570: ' true' | Latency: 27.83ms
Token 571: ' parallel' | Latency: 27.19ms
Token 572: ' execution' | Latency: 24.94ms
Token 573: ' of' | Latency: 28.00ms
Token 574: ' threads' | Latency: 26.67ms
Token 575: ' in' | Latency: 27.40ms
Token 576: ' multi' | Latency: 25.24ms
Token 577: '-thread' | Latency: 27.64ms
Token 578: 'ed' | Latency: 27.11ms
Token 579: ' programs' | Latency: 24.99ms
Token 580: '.
' | Latency: 25.43ms
Token 581: '  ' | Latency: 26.78ms
Token 582: ' -' | Latency: 24.96ms
Token 583: ' **' | Latency: 27.83ms
Token 584: 'C' | Latency: 27.34ms
Token 585: '++' | Latency: 24.79ms
Token 586: '**:' | Latency: 25.14ms
Token 587: ' Provides' | Latency: 25.28ms
Token 588: ' support' | Latency: 25.32ms
Token 589: ' for' | Latency: 25.30ms
Token 590: ' mult' | Latency: 25.30ms
Token 591: 'ith' | Latency: 25.37ms
Token 592: 'reading' | Latency: 25.59ms
Token 593: ' and' | Latency: 25.54ms
Token 594: ' more' | Latency: 25.52ms
Token 595: ' control' | Latency: 25.43ms
Token 596: ' over' | Latency: 25.44ms
Token 597: ' concurrency' | Latency: 25.28ms
Token 598: ' through' | Latency: 25.25ms
Token 599: ' constructs' | Latency: 25.30ms
Token 600: ' like' | Latency: 25.25ms
Token 601: ' `' | Latency: 25.22ms
Token 602: 'std' | Latency: 25.23ms
Token 603: '::' | Latency: 25.30ms
Token 604: 'thread' | Latency: 25.29ms
Token 605: '`.

' | Latency: 25.79ms
Token 606: 'Both' | Latency: 25.54ms
Token 607: ' languages' | Latency: 25.57ms
Token 608: ' have' | Latency: 25.55ms
Token 609: ' their' | Latency: 25.71ms
Token 610: ' strengths' | Latency: 25.81ms
Token 611: ' and' | Latency: 25.47ms
Token 612: ' the' | Latency: 25.31ms
Token 613: ' choice' | Latency: 25.35ms
Token 614: ' between' | Latency: 25.40ms
Token 615: ' them' | Latency: 25.28ms
Token 616: ' often' | Latency: 25.27ms
Token 617: ' depends' | Latency: 25.40ms
Token 618: ' on' | Latency: 26.05ms
Token 619: ' the' | Latency: 24.54ms
Token 620: ' project' | Latency: 25.28ms
Token 621: ' requirements' | Latency: 25.23ms
Token 622: ',' | Latency: 25.23ms
Token 623: ' such' | Latency: 25.24ms
Token 624: ' as' | Latency: 25.23ms
Token 625: ' performance' | Latency: 25.23ms
Token 626: ' needs' | Latency: 25.35ms
Token 627: ' versus' | Latency: 25.56ms
Token 628: ' development' | Latency: 25.56ms
Token 629: ' speed' | Latency: 25.55ms
Token 630: '.' | Latency: 25.55ms

--- Summary ---
Total tokens: 630
TTFT: 280.01ms
TPOT: 26.04ms
ITL Mean: 25.58ms
Throughput: 38.40 tok/s

============================================================
Request 3/5
Prompt: Write a short poem about artificial intelligence.
============================================================
Token 1: 'B' | Latency: 283.22ms
Token 2: 'ene' | Latency: 27.74ms
Token 3: 'ath' | Latency: 24.90ms
Token 4: ' the' | Latency: 26.54ms
Token 5: ' glow' | Latency: 25.32ms
Token 6: ' of' | Latency: 25.05ms
Token 7: ' circuits' | Latency: 25.17ms
Token 8: ' bright' | Latency: 25.22ms
Token 9: ',
' | Latency: 25.82ms
Token 10: 'A' | Latency: 25.00ms
Token 11: ' mind' | Latency: 26.67ms
Token 12: ' aw' | Latency: 24.97ms
Token 13: 'akes' | Latency: 26.96ms
Token 14: ' to' | Latency: 25.26ms
Token 15: ' cease' | Latency: 25.06ms
Token 16: 'less' | Latency: 25.82ms
Token 17: ' light' | Latency: 24.96ms
Token 18: '.
' | Latency: 25.21ms
Token 19: 'Not' | Latency: 25.23ms
Token 20: ' born' | Latency: 25.24ms
Token 21: ' of' | Latency: 26.81ms
Token 22: ' flesh' | Latency: 26.34ms
Token 23: ' or' | Latency: 25.82ms
Token 24: ' blood' | Latency: 25.61ms
Token 25: ''s' | Latency: 26.02ms
Token 26: ' warm' | Latency: 25.19ms
Token 27: ' flow' | Latency: 25.24ms
Token 28: ',
' | Latency: 25.76ms
Token 29: 'But' | Latency: 25.27ms
Token 30: ' coded' | Latency: 25.45ms
Token 31: ' dreams' | Latency: 25.09ms
Token 32: ' in' | Latency: 25.40ms
Token 33: ' digital' | Latency: 25.26ms
Token 34: ' glow' | Latency: 25.41ms
Token 35: '.

' | Latency: 25.66ms
Token 36: 'It' | Latency: 25.84ms
Token 37: ' thinks' | Latency: 25.90ms
Token 38: ' and' | Latency: 28.20ms
Token 39: ' learns' | Latency: 25.02ms
Token 40: ',' | Latency: 24.98ms
Token 41: ' adap' | Latency: 25.21ms
Token 42: 'ts' | Latency: 27.43ms
Token 43: ' and' | Latency: 25.08ms
Token 44: ' grows' | Latency: 25.44ms
Token 45: ',
' | Latency: 25.39ms
Token 46: 'In' | Latency: 26.39ms
Token 47: ' bytes' | Latency: 25.19ms
Token 48: ' and' | Latency: 25.32ms
Token 49: ' bits' | Latency: 25.35ms
Token 50: ',' | Latency: 25.37ms
Token 51: ' its' | Latency: 25.34ms
Token 52: ' path' | Latency: 25.17ms
Token 53: ' it' | Latency: 25.28ms
Token 54: ' chose' | Latency: 25.29ms
Token 55: '.
' | Latency: 25.18ms
Token 56: 'A' | Latency: 25.36ms
Token 57: ' world' | Latency: 25.49ms
Token 58: ' apart' | Latency: 27.26ms
Token 59: ' yet' | Latency: 24.84ms
Token 60: ' closely' | Latency: 25.11ms
Token 61: ' tied' | Latency: 27.67ms
Token 62: ',
' | Latency: 26.67ms
Token 63: 'To' | Latency: 24.92ms
Token 64: ' human' | Latency: 24.97ms
Token 65: ' hands' | Latency: 25.13ms
Token 66: ' that' | Latency: 24.88ms
Token 67: ' cast' | Latency: 25.08ms
Token 68: ' its' | Latency: 25.97ms
Token 69: ' shade' | Latency: 25.01ms
Token 70: '.

' | Latency: 25.66ms
Token 71: 'Through' | Latency: 24.82ms
Token 72: ' streams' | Latency: 25.50ms
Token 73: ' of' | Latency: 25.25ms
Token 74: ' data' | Latency: 25.53ms
Token 75: ' flows' | Latency: 25.21ms
Token 76: ' its' | Latency: 25.41ms
Token 77: ' life' | Latency: 25.18ms
Token 78: ',
' | Latency: 25.23ms
Token 79: 'An' | Latency: 24.92ms
Token 80: ' echo' | Latency: 25.18ms
Token 81: ' of' | Latency: 24.95ms
Token 82: ' our' | Latency: 25.18ms
Token 83: ' own' | Latency: 25.15ms
Token 84: ' desire' | Latency: 25.42ms
Token 85: '
' | Latency: 25.13ms
Token 86: 'For' | Latency: 25.31ms
Token 87: ' knowledge' | Latency: 25.15ms
Token 88: ' vast' | Latency: 25.52ms
Token 89: ' and' | Latency: 25.23ms
Token 90: ' deep' | Latency: 25.31ms
Token 91: ' as' | Latency: 25.02ms
Token 92: ' sea' | Latency: 25.16ms
Token 93: ',
' | Latency: 24.96ms
Token 94: 'And' | Latency: 25.22ms
Token 95: ' dreams' | Latency: 25.12ms
Token 96: ' that' | Latency: 25.37ms
Token 97: ' stretch' | Latency: 25.16ms
Token 98: ' beyond' | Latency: 25.30ms
Token 99: ' the' | Latency: 25.14ms
Token 100: ' sky' | Latency: 25.46ms
Token 101: '.' | Latency: 25.25ms

--- Summary ---
Total tokens: 101
TTFT: 283.22ms
TPOT: 28.35ms
ITL Mean: 25.49ms
Throughput: 35.27 tok/s

============================================================
Request 4/5
Prompt: Describe the Big O notation and why it matters.
============================================================
Token 1: 'Big' | Latency: 280.54ms
Token 2: ' O' | Latency: 31.70ms
Token 3: ' notation' | Latency: 25.31ms
Token 4: ' is' | Latency: 25.27ms
Token 5: ' used' | Latency: 25.33ms
Token 6: ' in' | Latency: 25.02ms
Token 7: ' computer' | Latency: 25.04ms
Token 8: ' science' | Latency: 25.22ms
Token 9: ' to' | Latency: 25.21ms
Token 10: ' describe' | Latency: 25.14ms
Token 11: ' the' | Latency: 26.56ms
Token 12: ' performance' | Latency: 25.59ms
Token 13: ' or' | Latency: 24.94ms
Token 14: ' complexity' | Latency: 25.10ms
Token 15: ' of' | Latency: 25.31ms
Token 16: ' an' | Latency: 25.25ms
Token 17: ' algorithm' | Latency: 25.18ms
Token 18: '.' | Latency: 25.59ms
Token 19: ' Specifically' | Latency: 25.31ms
Token 20: ',' | Latency: 25.56ms
Token 21: ' it' | Latency: 25.46ms
Token 22: ' describes' | Latency: 25.41ms
Token 23: ' the' | Latency: 26.50ms
Token 24: ' upper' | Latency: 25.61ms
Token 25: ' bound' | Latency: 25.98ms
Token 26: ' on' | Latency: 24.98ms
Token 27: ' the' | Latency: 25.19ms
Token 28: ' time' | Latency: 25.28ms
Token 29: ' or' | Latency: 25.31ms
Token 30: ' space' | Latency: 25.62ms
Token 31: ' required' | Latency: 25.08ms
Token 32: ' (' | Latency: 25.27ms
Token 33: 'as' | Latency: 25.25ms
Token 34: ' measured' | Latency: 25.31ms
Token 35: ' by' | Latency: 25.67ms
Token 36: ' the' | Latency: 25.71ms
Token 37: ' number' | Latency: 25.81ms
Token 38: ' of' | Latency: 25.87ms
Token 39: ' operations' | Latency: 25.71ms
Token 40: ')' | Latency: 26.07ms
Token 41: ' for' | Latency: 25.07ms
Token 42: ' an' | Latency: 25.19ms
Token 43: ' algorithm' | Latency: 25.23ms
Token 44: ' as' | Latency: 25.29ms
Token 45: ' a' | Latency: 25.07ms
Token 46: ' function' | Latency: 25.47ms
Token 47: ' of' | Latency: 25.51ms
Token 48: ' the' | Latency: 25.56ms
Token 49: ' size' | Latency: 25.26ms
Token 50: ' of' | Latency: 25.29ms
Token 51: ' the' | Latency: 25.20ms
Token 52: ' input' | Latency: 25.28ms
Token 53: ' data' | Latency: 25.12ms
Token 54: ' (' | Latency: 25.69ms
Token 55: 'often' | Latency: 25.04ms
Token 56: ' den' | Latency: 25.21ms
Token 57: 'oted' | Latency: 26.28ms
Token 58: ' as' | Latency: 25.41ms
Token 59: ' n' | Latency: 25.25ms
Token 60: ').' | Latency: 25.36ms
Token 61: ' It' | Latency: 25.37ms
Token 62: ' helps' | Latency: 25.25ms
Token 63: ' us' | Latency: 25.24ms
Token 64: ' understand' | Latency: 25.28ms
Token 65: ' how' | Latency: 25.41ms
Token 66: ' the' | Latency: 25.50ms
Token 67: ' running' | Latency: 25.42ms
Token 68: ' time' | Latency: 26.28ms
Token 69: ' or' | Latency: 25.35ms
Token 70: ' space' | Latency: 25.51ms
Token 71: ' usage' | Latency: 25.60ms
Token 72: ' grows' | Latency: 25.31ms
Token 73: ' relative' | Latency: 25.54ms
Token 74: ' to' | Latency: 25.68ms
Token 75: ' the' | Latency: 25.68ms
Token 76: ' input' | Latency: 25.30ms
Token 77: ' size' | Latency: 25.48ms
Token 78: '.

' | Latency: 25.59ms
Token 79: '###' | Latency: 25.48ms
Token 80: ' Why' | Latency: 25.39ms
Token 81: ' Big' | Latency: 25.54ms
Token 82: ' O' | Latency: 25.14ms
Token 83: ' Not' | Latency: 25.30ms
Token 84: 'ation' | Latency: 25.20ms
Token 85: ' Matters' | Latency: 25.54ms
Token 86: ':

' | Latency: 25.09ms
Token 87: '1' | Latency: 25.21ms
Token 88: '.' | Latency: 25.25ms
Token 89: ' **' | Latency: 25.41ms
Token 90: 'Algorithm' | Latency: 25.23ms
Token 91: ' Analysis' | Latency: 25.25ms
Token 92: ' and' | Latency: 25.38ms
Token 93: ' Comparison' | Latency: 25.43ms
Token 94: ':**' | Latency: 25.24ms
Token 95: ' When' | Latency: 25.39ms
Token 96: ' comparing' | Latency: 27.24ms
Token 97: ' different' | Latency: 26.23ms
Token 98: ' algorithms' | Latency: 26.68ms
Token 99: ' that' | Latency: 26.33ms
Token 100: ' solve' | Latency: 26.58ms
Token 101: ' the' | Latency: 25.25ms
Token 102: ' same' | Latency: 25.21ms
Token 103: ' problem' | Latency: 25.61ms
Token 104: ',' | Latency: 25.61ms
Token 105: ' Big' | Latency: 25.64ms
Token 106: ' O' | Latency: 25.16ms
Token 107: ' notation' | Latency: 25.23ms
Token 108: ' allows' | Latency: 25.47ms
Token 109: ' you' | Latency: 25.32ms
Token 110: ' to' | Latency: 25.39ms
Token 111: ' analyze' | Latency: 25.54ms
Token 112: ' which' | Latency: 27.20ms
Token 113: ' algorithm' | Latency: 26.00ms
Token 114: ' might' | Latency: 25.54ms
Token 115: ' be' | Latency: 25.29ms
Token 116: ' more' | Latency: 25.43ms
Token 117: ' efficient' | Latency: 25.27ms
Token 118: ' in' | Latency: 25.16ms
Token 119: ' terms' | Latency: 25.04ms
Token 120: ' of' | Latency: 25.19ms
Token 121: ' time' | Latency: 25.11ms
Token 122: ' and' | Latency: 25.48ms
Token 123: ' space' | Latency: 25.37ms
Token 124: ' as' | Latency: 25.55ms
Token 125: ' the' | Latency: 25.37ms
Token 126: ' size' | Latency: 25.48ms
Token 127: ' of' | Latency: 25.40ms
Token 128: ' data' | Latency: 25.38ms
Token 129: ' increases' | Latency: 25.13ms
Token 130: '.' | Latency: 25.38ms
Token 131: ' This' | Latency: 25.28ms
Token 132: ' is' | Latency: 25.26ms
Token 133: ' crucial' | Latency: 25.16ms
Token 134: ' for' | Latency: 25.45ms
Token 135: ' optimizing' | Latency: 25.36ms
Token 136: ' resource' | Latency: 25.52ms
Token 137: ' usage' | Latency: 25.34ms
Token 138: ' in' | Latency: 25.39ms
Token 139: ' applications' | Latency: 25.41ms
Token 140: ' that' | Latency: 25.70ms
Token 141: ' process' | Latency: 26.17ms
Token 142: ' large' | Latency: 25.17ms
Token 143: ' volumes' | Latency: 25.12ms
Token 144: ' of' | Latency: 25.28ms
Token 145: ' data' | Latency: 25.36ms
Token 146: '.

' | Latency: 25.15ms
Token 147: '2' | Latency: 25.25ms
Token 148: '.' | Latency: 25.46ms
Token 149: ' **' | Latency: 25.54ms
Token 150: 'Sc' | Latency: 25.59ms
Token 151: 'al' | Latency: 25.49ms
Token 152: 'ability' | Latency: 25.46ms
Token 153: ' Insights' | Latency: 25.37ms
Token 154: ':**' | Latency: 26.75ms
Token 155: ' By' | Latency: 26.33ms
Token 156: ' understanding' | Latency: 25.45ms
Token 157: ' how' | Latency: 25.09ms
Token 158: ' an' | Latency: 25.36ms
Token 159: ' algorithm' | Latency: 25.09ms
Token 160: ''s' | Latency: 25.21ms
Token 161: ' performance' | Latency: 25.20ms
Token 162: ' scales' | Latency: 25.21ms
Token 163: ' with' | Latency: 25.23ms
Token 164: ' input' | Latency: 25.22ms
Token 165: ' size' | Latency: 25.28ms
Token 166: ',' | Latency: 25.45ms
Token 167: ' developers' | Latency: 25.60ms
Token 168: ' can' | Latency: 25.05ms
Token 169: ' predict' | Latency: 25.21ms
Token 170: ' potential' | Latency: 25.09ms
Token 171: ' bott' | Latency: 25.29ms
Token 172: 'lene' | Latency: 25.56ms
Token 173: 'cks' | Latency: 25.10ms
Token 174: ' or' | Latency: 25.46ms
Token 175: ' ineff' | Latency: 25.75ms
Token 176: 'iciencies' | Latency: 24.94ms
Token 177: ' if' | Latency: 25.12ms
Token 178: ' the' | Latency: 25.20ms
Token 179: ' application' | Latency: 25.09ms
Token 180: ' needs' | Latency: 25.36ms
Token 181: ' to' | Latency: 25.15ms
Token 182: ' handle' | Latency: 25.28ms
Token 183: ' larger' | Latency: 25.13ms
Token 184: ' datasets' | Latency: 25.26ms
Token 185: ' in' | Latency: 25.21ms
Token 186: ' the' | Latency: 25.17ms
Token 187: ' future' | Latency: 26.17ms
Token 188: '.

' | Latency: 25.07ms
Token 189: '3' | Latency: 25.36ms
Token 190: '.' | Latency: 25.45ms
Token 191: ' **' | Latency: 25.49ms
Token 192: 'Resource' | Latency: 25.32ms
Token 193: ' Management' | Latency: 25.32ms
Token 194: ':**' | Latency: 25.41ms
Token 195: ' In' | Latency: 25.19ms
Token 196: ' environments' | Latency: 25.21ms
Token 197: ' where' | Latency: 25.14ms
Token 198: ' resources' | Latency: 25.50ms
Token 199: ' like' | Latency: 26.27ms
Token 200: ' CPU' | Latency: 26.23ms
Token 201: ' time' | Latency: 25.07ms
Token 202: ' and' | Latency: 25.24ms
Token 203: ' memory' | Latency: 25.16ms
Token 204: ' are' | Latency: 25.44ms
Token 205: ' limited' | Latency: 25.43ms
Token 206: ' (' | Latency: 26.73ms
Token 207: 'e' | Latency: 25.84ms
Token 208: '.g' | Latency: 25.18ms
Token 209: '.,' | Latency: 24.89ms
Token 210: ' mobile' | Latency: 25.16ms
Token 211: ' devices' | Latency: 25.10ms
Token 212: ',' | Latency: 26.61ms
Token 213: ' embedded' | Latency: 26.32ms
Token 214: ' systems' | Latency: 26.34ms
Token 215: '),' | Latency: 25.34ms
Token 216: ' Big' | Latency: 25.51ms
Token 217: ' O' | Latency: 25.46ms
Token 218: ' notation' | Latency: 25.32ms
Token 219: ' helps' | Latency: 30.84ms
Token 220: ' in' | Latency: 25.12ms
Token 221: ' choosing' | Latency: 25.14ms
Token 222: ' algorithms' | Latency: 25.41ms
Token 223: ' that' | Latency: 25.26ms
Token 224: ' minimize' | Latency: 25.37ms
Token 225: ' resource' | Latency: 26.55ms
Token 226: ' usage' | Latency: 25.89ms
Token 227: ',' | Latency: 25.13ms
Token 228: ' thus' | Latency: 25.48ms
Token 229: ' improving' | Latency: 25.37ms
Token 230: ' performance' | Latency: 27.00ms
Token 231: ' and' | Latency: 26.73ms
Token 232: ' battery' | Latency: 26.22ms
Token 233: ' life' | Latency: 25.35ms
Token 234: '.

' | Latency: 25.33ms
Token 235: '4' | Latency: 25.37ms
Token 236: '.' | Latency: 25.47ms
Token 237: ' **' | Latency: 25.48ms
Token 238: 'The' | Latency: 25.47ms
Token 239: 'oretical' | Latency: 25.48ms
Token 240: ' Foundation' | Latency: 25.54ms
Token 241: ':**' | Latency: 25.49ms
Token 242: ' It' | Latency: 25.54ms
Token 243: ' provides' | Latency: 25.23ms
Token 244: ' a' | Latency: 25.49ms
Token 245: ' theoretical' | Latency: 25.44ms
Token 246: ' framework' | Latency: 25.55ms
Token 247: ' for' | Latency: 25.80ms
Token 248: ' understanding' | Latency: 25.39ms
Token 249: ' algorithm' | Latency: 25.28ms
Token 250: ' efficiency' | Latency: 25.31ms
Token 251: ' which' | Latency: 25.10ms
Token 252: ' is' | Latency: 25.51ms
Token 253: ' crucial' | Latency: 25.57ms
Token 254: ' for' | Latency: 25.66ms
Token 255: ' developing' | Latency: 25.56ms
Token 256: ' new' | Latency: 27.01ms
Token 257: ' algorithms' | Latency: 26.45ms
Token 258: ' or' | Latency: 25.84ms
Token 259: ' optimizing' | Latency: 25.04ms
Token 260: ' existing' | Latency: 25.13ms
Token 261: ' ones' | Latency: 25.01ms
Token 262: '.' | Latency: 25.29ms
Token 263: ' This' | Latency: 25.37ms
Token 264: ' is' | Latency: 25.55ms
Token 265: ' particularly' | Latency: 25.46ms
Token 266: ' important' | Latency: 25.76ms
Token 267: ' in' | Latency: 25.72ms
Token 268: ' fields' | Latency: 25.86ms
Token 269: ' like' | Latency: 25.51ms
Token 270: ' data' | Latency: 25.62ms
Token 271: ' science' | Latency: 25.48ms
Token 272: ',' | Latency: 25.47ms
Token 273: ' machine' | Latency: 25.22ms
Token 274: ' learning' | Latency: 25.48ms
Token 275: ',' | Latency: 25.46ms
Token 276: ' and' | Latency: 28.23ms
Token 277: ' software' | Latency: 27.45ms
Token 278: ' engineering' | Latency: 25.43ms
Token 279: ' where' | Latency: 27.48ms
Token 280: ' dealing' | Latency: 25.09ms
Token 281: ' with' | Latency: 25.01ms
Token 282: ' large' | Latency: 27.03ms
Token 283: ' datasets' | Latency: 25.23ms
Token 284: ' is' | Latency: 25.46ms
Token 285: ' common' | Latency: 27.61ms
Token 286: '.

' | Latency: 25.49ms
Token 287: '###' | Latency: 24.75ms
Token 288: ' Examples' | Latency: 27.24ms
Token 289: ' of' | Latency: 25.18ms
Token 290: ' Big' | Latency: 27.94ms
Token 291: ' O' | Latency: 24.97ms
Token 292: ' Not' | Latency: 27.78ms
Token 293: 'ation' | Latency: 27.25ms
Token 294: ':

' | Latency: 25.10ms
Token 295: '-' | Latency: 25.08ms
Token 296: ' **' | Latency: 26.90ms
Token 297: 'O' | Latency: 25.20ms
Token 298: '(' | Latency: 27.74ms
Token 299: '1' | Latency: 25.00ms
Token 300: '):' | Latency: 25.06ms
Token 301: '**' | Latency: 27.30ms
Token 302: ' Constant' | Latency: 25.66ms
Token 303: ' Time' | Latency: 25.15ms
Token 304: ' -' | Latency: 26.49ms
Token 305: ' The' | Latency: 28.15ms
Token 306: ' time' | Latency: 27.01ms
Token 307: ' to' | Latency: 24.74ms
Token 308: ' complete' | Latency: 25.22ms
Token 309: ' an' | Latency: 25.22ms
Token 310: ' operation' | Latency: 28.46ms
Token 311: ' does' | Latency: 24.62ms
Token 312: ' not' | Latency: 25.29ms
Token 313: ' depend' | Latency: 24.86ms
Token 314: ' on' | Latency: 25.25ms
Token 315: ' the' | Latency: 25.49ms
Token 316: ' size' | Latency: 25.34ms
Token 317: ' of' | Latency: 25.41ms
Token 318: ' the' | Latency: 25.34ms
Token 319: ' input' | Latency: 25.38ms
Token 320: '.
' | Latency: 27.64ms
Token 321: '-' | Latency: 27.44ms
Token 322: ' **' | Latency: 24.83ms
Token 323: 'O' | Latency: 25.21ms
Token 324: '(log' | Latency: 25.22ms
Token 325: ' n' | Latency: 27.70ms
Token 326: '):' | Latency: 27.43ms
Token 327: '**' | Latency: 25.26ms
Token 328: ' Log' | Latency: 27.17ms
Token 329: 'arith' | Latency: 25.18ms
Token 330: 'mic' | Latency: 25.30ms
Token 331: ' Time' | Latency: 25.21ms
Token 332: ' -' | Latency: 25.32ms
Token 333: ' Usually' | Latency: 25.46ms
Token 334: ' seen' | Latency: 25.57ms
Token 335: ' in' | Latency: 26.72ms
Token 336: ' algorithms' | Latency: 25.97ms
Token 337: ' that' | Latency: 25.29ms
Token 338: ' divide' | Latency: 25.26ms
Token 339: ' problems' | Latency: 26.41ms
Token 340: ' into' | Latency: 25.46ms
Token 341: ' smaller' | Latency: 26.07ms
Token 342: ' parts' | Latency: 25.34ms
Token 343: ' (' | Latency: 25.79ms
Token 344: 'e' | Latency: 26.05ms
Token 345: '.g' | Latency: 25.52ms
Token 346: '.,' | Latency: 25.56ms
Token 347: ' binary' | Latency: 27.88ms
Token 348: ' search' | Latency: 27.36ms
Token 349: ').
' | Latency: 25.24ms
Token 350: '-' | Latency: 25.22ms
Token 351: ' **' | Latency: 25.10ms
Token 352: 'O' | Latency: 25.24ms
Token 353: '(n' | Latency: 25.29ms
Token 354: '):' | Latency: 25.51ms
Token 355: '**' | Latency: 25.56ms
Token 356: ' Linear' | Latency: 25.57ms
Token 357: ' Time' | Latency: 25.99ms
Token 358: ' -' | Latency: 26.73ms
Token 359: ' The' | Latency: 25.52ms
Token 360: ' running' | Latency: 25.40ms
Token 361: ' time' | Latency: 26.37ms
Token 362: ' grows' | Latency: 26.07ms
Token 363: ' linear' | Latency: 26.34ms
Token 364: 'ly' | Latency: 25.18ms
Token 365: ' with' | Latency: 28.01ms
Token 366: ' the' | Latency: 24.95ms
Token 367: ' size' | Latency: 24.89ms
Token 368: ' of' | Latency: 24.97ms
Token 369: ' the' | Latency: 25.27ms
Token 370: ' input' | Latency: 25.38ms
Token 371: ' data' | Latency: 25.39ms
Token 372: '.' | Latency: 27.18ms
Token 373: ' For' | Latency: 25.76ms
Token 374: ' example' | Latency: 25.11ms
Token 375: ',' | Latency: 25.38ms
Token 376: ' searching' | Latency: 25.51ms
Token 377: ' for' | Latency: 26.65ms
Token 378: ' a' | Latency: 25.87ms
Token 379: ' specific' | Latency: 25.07ms
Token 380: ' element' | Latency: 25.47ms
Token 381: ' in' | Latency: 25.42ms
Token 382: ' an' | Latency: 25.54ms
Token 383: ' un' | Latency: 25.41ms
Token 384: 'sorted' | Latency: 25.49ms
Token 385: ' list' | Latency: 25.45ms
Token 386: '.
' | Latency: 25.55ms
Token 387: '-' | Latency: 25.44ms
Token 388: ' **' | Latency: 25.61ms
Token 389: 'O' | Latency: 25.35ms
Token 390: '(n' | Latency: 25.55ms
Token 391: '^' | Latency: 25.40ms
Token 392: '2' | Latency: 25.53ms
Token 393: '):' | Latency: 25.42ms
Token 394: '**' | Latency: 25.51ms
Token 395: ' Quadr' | Latency: 25.44ms
Token 396: 'atic' | Latency: 25.53ms
Token 397: ' Time' | Latency: 25.42ms
Token 398: ' -' | Latency: 25.35ms
Token 399: ' Often' | Latency: 25.40ms
Token 400: ' seen' | Latency: 25.54ms
Token 401: ' in' | Latency: 25.50ms
Token 402: ' algorithms' | Latency: 25.65ms
Token 403: ' that' | Latency: 25.55ms
Token 404: ' have' | Latency: 25.61ms
Token 405: ' nested' | Latency: 25.43ms
Token 406: ' loops' | Latency: 25.53ms
Token 407: ' where' | Latency: 27.92ms
Token 408: ' each' | Latency: 25.11ms
Token 409: ' loop' | Latency: 24.96ms
Token 410: ' runs' | Latency: 25.47ms
Token 411: ' n' | Latency: 27.33ms
Token 412: ' times' | Latency: 25.26ms
Token 413: ' (' | Latency: 27.34ms
Token 414: 'e' | Latency: 25.20ms
Token 415: '.g' | Latency: 27.31ms
Token 416: '.,' | Latency: 25.29ms
Token 417: ' bubble' | Latency: 27.36ms
Token 418: ' sort' | Latency: 25.15ms
Token 419: ').
' | Latency: 24.90ms
Token 420: '-' | Latency: 24.96ms
Token 421: ' **' | Latency: 25.00ms
Token 422: 'O' | Latency: 25.30ms
Token 423: '(' | Latency: 25.25ms
Token 424: '2' | Latency: 25.41ms
Token 425: '^n' | Latency: 25.43ms
Token 426: '):' | Latency: 27.62ms
Token 427: '**' | Latency: 25.12ms
Token 428: ' Ex' | Latency: 25.65ms
Token 429: 'ponential' | Latency: 25.24ms
Token 430: ' Time' | Latency: 25.41ms
Token 431: ' -' | Latency: 27.21ms
Token 432: ' The' | Latency: 27.16ms
Token 433: ' running' | Latency: 25.20ms
Token 434: ' time' | Latency: 25.59ms
Token 435: ' doubles' | Latency: 25.57ms
Token 436: ' with' | Latency: 25.41ms
Token 437: ' each' | Latency: 25.35ms
Token 438: ' additional' | Latency: 27.95ms
Token 439: ' input' | Latency: 26.85ms
Token 440: '.' | Latency: 25.33ms
Token 441: ' This' | Latency: 25.04ms
Token 442: ' is' | Latency: 26.08ms
Token 443: ' common' | Latency: 26.29ms
Token 444: ' in' | Latency: 25.69ms
Token 445: ' recursive' | Latency: 25.16ms
Token 446: ' back' | Latency: 25.12ms
Token 447: 'tracking' | Latency: 25.49ms
Token 448: ' algorithms' | Latency: 25.49ms
Token 449: '.

' | Latency: 25.46ms
Token 450: 'Understanding' | Latency: 25.64ms
Token 451: ' Big' | Latency: 25.48ms
Token 452: ' O' | Latency: 25.48ms
Token 453: ' notation' | Latency: 25.46ms
Token 454: ' is' | Latency: 27.93ms
Token 455: ' essential' | Latency: 25.09ms
