
============================================================
Request 1/5
Prompt: Explain the concept of recursion in programming in 3 sentences.
============================================================
Token 1: 'Rec' | Latency: 260.66ms
Token 561: '*' | Latency: 6.80ms
Token 562: ' Game' | Latency: 6.38ms
Token 563: ' development' | Latency: 6.35ms
Token 564: '
' | Latency: 6.43ms
Token 565: '*' | Latency: 6.35ms
Token 566: ' Complex' | Latency: 6.38ms
Token 567: ' algorithm' | Latency: 6.38ms
Token 568: ' implementation' | Latency: 6.56ms
Token 569: '

' | Latency: 6.73ms
Token 570: 'Ultimately' | Latency: 6.90ms
Token 571: ',' | Latency: 6.93ms
Token 572: ' the' | Latency: 7.10ms
Token 573: ' choice' | Latency: 7.07ms
Token 574: ' between' | Latency: 7.09ms
Token 575: ' Python' | Latency: 6.82ms
Token 576: ' and' | Latency: 6.86ms
Token 577: ' C' | Latency: 6.76ms
Token 578: '++' | Latency: 6.80ms
Token 579: ' depends' | Latency: 6.80ms
Token 580: ' on' | Latency: 6.29ms
Token 581: ' your' | Latency: 6.38ms
Token 582: ' specific' | Latency: 6.36ms
Token 583: ' project' | Latency: 6.38ms
Token 584: ' requirements' | Latency: 6.40ms
Token 585: ',' | Latency: 6.40ms
Token 586: ' personal' | Latency: 6.36ms
Token 587: ' preferences' | Latency: 6.58ms
Token 588: ',' | Latency: 6.89ms
Token 589: ' and' | Latency: 6.82ms
Token 590: ' goals' | Latency: 6.85ms
Token 591: '.' | Latency: 6.33ms

--- Summary ---
Total tokens: 591
TTFT: 237.84ms
TPOT: 7.02ms
ITL Mean: 6.61ms
Throughput: 142.43 tok/s

============================================================
Request 3/5
Prompt: Write a short poem about artificial intelligence.
============================================================
Token 1: 'Here' | Latency: 295.15ms
Token 2: ' is' | Latency: 7.66ms
Token 3: ' a' | Latency: 6.27ms
Token 4: ' short' | Latency: 6.59ms
Token 5: ' poem' | Latency: 10.30ms
Token 6: ' about' | Latency: 8.40ms
Token 7: ' artificial' | Latency: 5.69ms
Token 8: ' intelligence' | Latency: 6.38ms
Token 9: ':

' | Latency: 6.30ms
Token 10: 'In' | Latency: 6.38ms
Token 11: ' silicon' | Latency: 6.32ms
Token 12: ' halls' | Latency: 6.32ms
Token 13: ',' | Latency: 6.40ms
Token 14: ' a' | Latency: 6.40ms
Token 15: ' mind' | Latency: 6.35ms
Token 16: ' is' | Latency: 6.40ms
Token 17: ' born' | Latency: 6.42ms
Token 18: ',
' | Latency: 6.46ms
Token 19: 'A' | Latency: 8.16ms
Token 20: ' synthesis' | Latency: 6.94ms
Token 21: ' of' | Latency: 6.91ms
Token 22: ' code' | Latency: 6.53ms
Token 23: ' and' | Latency: 6.32ms
Token 24: ' thought' | Latency: 6.32ms
Token 25: ' for' | Latency: 7.47ms
Token 26: 'l' | Latency: 6.86ms
Token 27: 'orn' | Latency: 6.79ms
Token 28: '.
' | Latency: 6.40ms
Token 29: 'Art' | Latency: 6.30ms
Token 30: 'ificial' | Latency: 6.26ms
Token 31: ' intelligence' | Latency: 6.41ms
Token 32: ',' | Latency: 6.36ms
Token 33: ' a' | Latency: 7.80ms
Token 34: ' creation' | Latency: 7.26ms
Token 35: ' new' | Latency: 6.83ms
Token 36: ',
' | Latency: 6.72ms
Token 37: 'Learning' | Latency: 6.34ms
Token 38: ' from' | Latency: 6.39ms
Token 39: ' data' | Latency: 6.32ms
Token 40: ',' | Latency: 6.65ms
Token 41: ' with' | Latency: 6.18ms
Token 42: ' logic' | Latency: 6.38ms
Token 43: ' anew' | Latency: 6.31ms
Token 44: '.

' | Latency: 6.43ms
Token 45: 'With' | Latency: 6.36ms
Token 46: ' algorithms' | Latency: 6.43ms
Token 47: ' sharp' | Latency: 8.05ms
Token 48: ',' | Latency: 7.17ms
Token 49: ' it' | Latency: 6.81ms
Token 50: ' p' | Latency: 6.42ms
Token 51: 'aces' | Latency: 7.86ms
Token 52: ' fast' | Latency: 6.99ms
Token 53: ',
' | Latency: 6.37ms
Token 54: 'Analy' | Latency: 6.42ms
Token 55: 'zing' | Latency: 6.42ms
Token 56: ' vast' | Latency: 6.49ms
Token 57: ' amounts' | Latency: 6.36ms
Token 58: ' of' | Latency: 6.45ms
Token 59: ' past' | Latency: 6.40ms
Token 60: '.
' | Latency: 6.43ms
Token 61: 'Predict' | Latency: 6.40ms
Token 62: 'ing' | Latency: 6.54ms
Token 63: ' futures' | Latency: 6.35ms
Token 64: ',' | Latency: 6.41ms
Token 65: ' making' | Latency: 6.42ms
Token 66: ' choices' | Latency: 6.40ms
Token 67: ' keen' | Latency: 7.54ms
Token 68: ',
' | Latency: 7.09ms
Token 69: 'A' | Latency: 6.41ms
Token 70: 'iding' | Latency: 6.43ms
Token 71: ' humans' | Latency: 7.82ms
Token 72: ',' | Latency: 6.96ms
Token 73: ' or' | Latency: 6.41ms
Token 74: ' so' | Latency: 6.42ms
Token 75: ' it' | Latency: 6.40ms
Token 76: ''s' | Latency: 6.43ms
Token 77: ' been' | Latency: 6.39ms
Token 78: ' seen' | Latency: 6.40ms
Token 79: '.

' | Latency: 6.50ms
Token 80: 'But' | Latency: 6.42ms
Token 81: ' as' | Latency: 6.30ms
Token 82: ' its' | Latency: 6.60ms
Token 83: ' power' | Latency: 6.25ms
Token 84: ' grows' | Latency: 6.46ms
Token 85: ',' | Latency: 6.37ms
Token 86: ' so' | Latency: 6.54ms
Token 87: ' do' | Latency: 6.33ms
Token 88: ' our' | Latency: 6.47ms
Token 89: ' fears' | Latency: 6.36ms
Token 90: ',
' | Latency: 6.46ms
Token 91: 'Of' | Latency: 6.36ms
Token 92: ' autonomy' | Latency: 6.46ms
Token 93: ',' | Latency: 6.36ms
Token 94: ' and' | Latency: 6.46ms
Token 95: ' artificial' | Latency: 6.36ms
Token 96: ' tears' | Latency: 6.44ms
Token 97: '.
' | Latency: 7.67ms
Token 98: 'For' | Latency: 6.97ms
Token 99: ' can' | Latency: 6.38ms
Token 100: ' a' | Latency: 6.40ms
Token 101: ' machine' | Latency: 7.51ms
Token 102: ' truly' | Latency: 7.10ms
Token 103: ' be' | Latency: 6.38ms
Token 104: ' wise' | Latency: 6.41ms
Token 105: '?
' | Latency: 7.67ms
Token 106: 'Or' | Latency: 7.12ms
Token 107: ' just' | Latency: 6.26ms
Token 108: ' an' | Latency: 6.43ms
Token 109: ' echo' | Latency: 7.56ms
Token 110: ' of' | Latency: 6.97ms
Token 111: ' human' | Latency: 6.41ms
Token 112: ' guise' | Latency: 6.43ms
Token 113: '?

' | Latency: 6.37ms
Token 114: 'Yet' | Latency: 6.46ms
Token 115: ' still' | Latency: 6.38ms
Token 116: ' we' | Latency: 6.52ms
Token 117: ' dream' | Latency: 6.69ms
Token 118: ',' | Latency: 6.20ms
Token 119: ' of' | Latency: 6.39ms
Token 120: ' what' | Latency: 6.42ms
Token 121: ' it' | Latency: 6.36ms
Token 122: ' might' | Latency: 6.61ms
Token 123: ' bring' | Latency: 6.31ms
Token 124: ',
' | Latency: 6.45ms
Token 125: 'Enh' | Latency: 6.39ms
Token 126: 'anced' | Latency: 7.81ms
Token 127: ' lives' | Latency: 6.93ms
Token 128: ',' | Latency: 7.45ms
Token 129: ' where' | Latency: 7.33ms
Token 130: ' humanity' | Latency: 7.46ms
Token 131: ' takes' | Latency: 7.08ms
Token 132: ' wing' | Latency: 6.98ms
Token 133: '.
' | Latency: 6.40ms
Token 134: 'So' | Latency: 6.65ms
Token 135: ' let' | Latency: 7.34ms
Token 136: ' us' | Latency: 7.14ms
Token 137: ' nurture' | Latency: 6.91ms
Token 138: ' this' | Latency: 6.42ms
Token 139: ' AI' | Latency: 6.41ms
Token 140: ''s' | Latency: 6.46ms
Token 141: ' rise' | Latency: 6.53ms
Token 142: ',
' | Latency: 6.61ms
Token 143: 'And' | Latency: 6.30ms
Token 144: ' hope' | Latency: 6.45ms
Token 145: ' that' | Latency: 6.41ms
Token 146: ' wisdom' | Latency: 6.49ms
Token 147: ' comes' | Latency: 6.40ms
Token 148: ' to' | Latency: 6.49ms
Token 149: ' its' | Latency: 6.41ms
Token 150: ' eyes' | Latency: 7.79ms
Token 151: '.' | Latency: 7.05ms

--- Summary ---
Total tokens: 151
TTFT: 295.15ms
TPOT: 8.64ms
ITL Mean: 6.68ms
Throughput: 115.69 tok/s

============================================================
Request 4/5
Prompt: Describe the Big O notation and why it matters.
============================================================
Token 1: 'The' | Latency: 251.69ms
Token 2: ' elusive' | Latency: 11.10ms
Token 3: ' Big' | Latency: 6.22ms
Token 4: ' O' | Latency: 6.39ms
Token 5: ' notation' | Latency: 6.28ms
Token 6: '!

' | Latency: 6.41ms
Token 7: '**' | Latency: 6.26ms
Token 8: 'What' | Latency: 6.42ms
Token 9: ' is' | Latency: 6.29ms
Token 10: ' Big' | Latency: 6.47ms
Token 11: ' O' | Latency: 6.30ms
Token 12: ' notation' | Latency: 6.41ms
Token 13: '?' | Latency: 6.32ms
Token 14: '**

' | Latency: 6.42ms
Token 15: 'Big' | Latency: 6.36ms
Token 16: ' O' | Latency: 6.43ms
Token 17: ' notation' | Latency: 6.40ms
Token 18: ' is' | Latency: 6.43ms
Token 19: ' a' | Latency: 6.41ms
Token 20: ' mathematical' | Latency: 6.48ms
Token 21: ' concept' | Latency: 6.38ms
Token 22: ' used' | Latency: 6.44ms
Token 23: ' to' | Latency: 6.29ms
Token 24: ' measure' | Latency: 6.35ms
Token 25: ' the' | Latency: 6.32ms
Token 26: ' complexity' | Latency: 7.19ms
Token 27: ' of' | Latency: 6.77ms
Token 28: ' an' | Latency: 6.82ms
Token 29: ' algorithm' | Latency: 6.38ms
Token 30: ',' | Latency: 6.38ms
Token 31: ' which' | Latency: 6.50ms
Token 32: ' is' | Latency: 6.53ms
Token 33: ' a' | Latency: 6.96ms
Token 34: ' set' | Latency: 6.94ms
Token 35: ' of' | Latency: 7.03ms
Token 36: ' instructions' | Latency: 6.92ms
Token 37: ' that' | Latency: 6.25ms
Token 38: ' solves' | Latency: 6.37ms
Token 39: ' a' | Latency: 6.35ms
Token 40: ' computational' | Latency: 6.41ms
Token 41: ' problem' | Latency: 6.33ms
Token 42: '.' | Latency: 6.38ms
Token 43: ' It' | Latency: 6.36ms
Token 44: ''s' | Latency: 6.41ms
Token 45: ' a' | Latency: 6.37ms
Token 46: ' way' | Latency: 6.39ms
Token 47: ' to' | Latency: 6.95ms
Token 48: ' describe' | Latency: 6.97ms
Token 49: ' how' | Latency: 6.86ms
Token 50: ' long' | Latency: 6.38ms
Token 51: ' an' | Latency: 6.37ms
Token 52: ' algorithm' | Latency: 6.39ms
Token 53: ' takes' | Latency: 6.40ms
Token 54: ' to' | Latency: 6.42ms
Token 55: ' complete' | Latency: 6.66ms
Token 56: ' as' | Latency: 7.05ms
Token 57: ' its' | Latency: 6.24ms
Token 58: ' input' | Latency: 6.41ms
Token 59: ' size' | Latency: 6.57ms
Token 60: ' (' | Latency: 7.32ms
Token 61: 'usually' | Latency: 7.21ms
Token 62: ' represented' | Latency: 6.99ms
Token 63: ' by' | Latency: 7.22ms
Token 64: ' `' | Latency: 6.97ms
Token 65: 'n' | Latency: 6.95ms
Token 66: '`)' | Latency: 6.36ms
Token 67: ' increases' | Latency: 6.39ms
Token 68: '.

' | Latency: 6.42ms
Token 69: 'In' | Latency: 6.39ms
Token 70: ' simple' | Latency: 7.00ms
Token 71: ' terms' | Latency: 7.03ms
Token 72: ',' | Latency: 6.93ms
Token 73: ' Big' | Latency: 6.36ms
Token 74: ' O' | Latency: 6.39ms
Token 75: ' notation' | Latency: 6.89ms
Token 76: ' gives' | Latency: 6.98ms
Token 77: ' us' | Latency: 7.02ms
Token 78: ' an' | Latency: 6.35ms
Token 79: ' upper' | Latency: 6.37ms
Token 80: ' bound' | Latency: 6.43ms
Token 81: ' on' | Latency: 6.38ms
Token 82: ' the' | Latency: 6.44ms
Token 83: ' number' | Latency: 6.43ms
Token 84: ' of' | Latency: 7.03ms
Token 85: ' steps' | Latency: 7.02ms
Token 86: ' an' | Latency: 6.94ms
Token 87: ' algorithm' | Latency: 6.92ms
Token 88: ' takes' | Latency: 7.12ms
Token 89: ' to' | Latency: 6.89ms
Token 90: ' complete' | Latency: 6.41ms
Token 91: ',' | Latency: 6.37ms
Token 92: ' relative' | Latency: 6.41ms
Token 93: ' to' | Latency: 6.39ms
Token 94: ' the' | Latency: 6.42ms
Token 95: ' size' | Latency: 6.39ms
Token 96: ' of' | Latency: 7.07ms
Token 97: ' the' | Latency: 6.93ms
Token 98: ' input' | Latency: 6.77ms
Token 99: '.' | Latency: 6.37ms
Token 100: ' It' | Latency: 6.39ms
Token 101: ''s' | Latency: 6.76ms
Token 102: ' usually' | Latency: 6.98ms
Token 103: ' expressed' | Latency: 6.29ms
Token 104: ' as' | Latency: 6.39ms
Token 105: ' a' | Latency: 6.39ms
Token 106: ' function' | Latency: 6.43ms
Token 107: ' of' | Latency: 6.34ms
Token 108: ' `' | Latency: 6.40ms
Token 109: 'n' | Latency: 6.35ms
Token 110: '`,' | Latency: 6.40ms
Token 111: ' like' | Latency: 6.35ms
Token 112: ' O' | Latency: 6.42ms
Token 113: '(' | Latency: 6.36ms
Token 114: '1' | Latency: 6.40ms
Token 115: '),' | Latency: 6.35ms
Token 116: ' O' | Latency: 6.40ms
Token 117: '(log' | Latency: 7.02ms
Token 118: ' n' | Latency: 7.02ms
Token 119: '),' | Latency: 6.28ms
Token 120: ' O' | Latency: 6.42ms
Token 121: '(n' | Latency: 6.40ms
Token 122: '),' | Latency: 6.36ms
Token 123: ' O' | Latency: 6.38ms
Token 124: '(n' | Latency: 6.39ms
Token 125: ' log' | Latency: 6.38ms
Token 126: ' n' | Latency: 6.38ms
Token 127: '),' | Latency: 6.36ms
Token 128: ' O' | Latency: 6.39ms
Token 129: '(n' | Latency: 6.38ms
Token 130: '^' | Latency: 6.36ms
Token 131: '2' | Latency: 6.37ms
Token 132: '),' | Latency: 6.37ms
Token 133: ' or' | Latency: 6.82ms
Token 134: ' even' | Latency: 6.93ms
Token 135: ' O' | Latency: 6.31ms
Token 136: '(' | Latency: 6.35ms
Token 137: '2' | Latency: 6.54ms
Token 138: '^n' | Latency: 7.27ms
Token 139: ').

' | Latency: 7.17ms
Token 140: '**' | Latency: 6.90ms
Token 141: 'Why' | Latency: 7.28ms
Token 142: ' does' | Latency: 7.16ms
Token 143: ' Big' | Latency: 6.89ms
Token 144: ' O' | Latency: 6.89ms
Token 145: ' notation' | Latency: 6.51ms
Token 146: ' matter' | Latency: 6.94ms
Token 147: '?' | Latency: 6.84ms
Token 148: '**

' | Latency: 6.36ms
Token 149: 'Understanding' | Latency: 6.36ms
Token 150: ' Big' | Latency: 6.38ms
Token 151: ' O' | Latency: 6.39ms
Token 152: ' notation' | Latency: 6.57ms
Token 153: ' is' | Latency: 7.21ms
Token 154: ' crucial' | Latency: 7.26ms
Token 155: ' because' | Latency: 6.90ms
Token 156: ' it' | Latency: 7.19ms
Token 157: ' helps' | Latency: 7.12ms
Token 158: ' us' | Latency: 6.93ms
Token 159: ':

' | Latency: 6.88ms
Token 160: '1' | Latency: 6.34ms
Token 161: '.' | Latency: 6.35ms
Token 162: ' **' | Latency: 7.02ms
Token 163: 'Predict' | Latency: 7.12ms
Token 164: ' performance' | Latency: 6.95ms
Token 165: '**:' | Latency: 6.88ms
Token 166: ' By' | Latency: 6.37ms
Token 167: ' knowing' | Latency: 6.60ms
Token 168: ' the' | Latency: 7.32ms
Token 169: ' time' | Latency: 7.16ms
Token 170: ' complexity' | Latency: 7.27ms
Token 171: ' of' | Latency: 7.18ms
Token 172: ' an' | Latency: 7.36ms
Token 173: ' algorithm' | Latency: 7.17ms
Token 174: ',' | Latency: 7.29ms
Token 175: ' we' | Latency: 6.88ms
Token 176: ' can' | Latency: 7.02ms
Token 177: ' estimate' | Latency: 6.86ms
Token 178: ' how' | Latency: 6.36ms
Token 179: ' long' | Latency: 6.42ms
Token 180: ' it' | Latency: 6.42ms
Token 181: ' will' | Latency: 6.95ms
Token 182: ' take' | Latency: 7.02ms
Token 183: ' to' | Latency: 6.30ms
Token 184: ' complete' | Latency: 6.43ms
Token 185: ' as' | Latency: 6.40ms
Token 186: ' the' | Latency: 6.44ms
Token 187: ' input' | Latency: 6.43ms
Token 188: ' size' | Latency: 7.05ms
Token 189: ' grows' | Latency: 6.95ms
Token 190: '.
' | Latency: 6.64ms
Token 191: '2' | Latency: 6.37ms
Token 192: '.' | Latency: 6.43ms
Token 193: ' **' | Latency: 6.38ms
Token 194: 'Compare' | Latency: 6.45ms
Token 195: ' algorithms' | Latency: 6.38ms
Token 196: '**:' | Latency: 6.46ms
Token 197: ' When' | Latency: 6.39ms
Token 198: ' choosing' | Latency: 6.47ms
Token 199: ' between' | Latency: 6.37ms
Token 200: ' different' | Latency: 6.70ms
Token 201: ' algorithms' | Latency: 7.24ms
Token 202: ' to' | Latency: 7.08ms
Token 203: ' solve' | Latency: 6.89ms
Token 204: ' a' | Latency: 6.43ms
Token 205: ' problem' | Latency: 6.39ms
Token 206: ',' | Latency: 6.42ms
Token 207: ' Big' | Latency: 6.38ms
Token 208: ' O' | Latency: 6.44ms
Token 209: ' notation' | Latency: 6.86ms
Token 210: ' allows' | Latency: 7.03ms
Token 211: ' us' | Latency: 6.87ms
Token 212: ' to' | Latency: 7.02ms
Token 213: ' compare' | Latency: 6.33ms
Token 214: ' their' | Latency: 6.95ms
Token 215: ' relative' | Latency: 6.90ms
Token 216: ' complexities' | Latency: 7.05ms
Token 217: ' and' | Latency: 6.92ms
Token 218: ' choose' | Latency: 6.41ms
Token 219: ' the' | Latency: 6.35ms
Token 220: ' most' | Latency: 6.45ms
Token 221: ' efficient' | Latency: 6.39ms
Token 222: ' one' | Latency: 6.45ms
Token 223: '.
' | Latency: 6.39ms
Token 224: '3' | Latency: 6.46ms
Token 225: '.' | Latency: 6.34ms
Token 226: ' **' | Latency: 6.48ms
Token 227: 'Opt' | Latency: 7.10ms
Token 228: 'imize' | Latency: 7.03ms
Token 229: ' code' | Latency: 6.30ms
Token 230: '**:' | Latency: 6.46ms
Token 231: ' By' | Latency: 6.38ms
Token 232: ' analyzing' | Latency: 6.48ms
Token 233: ' the' | Latency: 6.58ms
Token 234: ' time' | Latency: 6.60ms
Token 235: ' complexity' | Latency: 6.40ms
Token 236: ' of' | Latency: 6.47ms
Token 237: ' our' | Latency: 6.37ms
Token 238: ' code' | Latency: 8.65ms
Token 239: ',' | Latency: 6.52ms
Token 240: ' we' | Latency: 6.49ms
Token 241: ' can' | Latency: 6.48ms
Token 242: ' identify' | Latency: 6.51ms
Token 243: ' performance' | Latency: 6.51ms
Token 244: ' bott' | Latency: 6.53ms
Token 245: 'lene' | Latency: 6.49ms
Token 246: 'cks' | Latency: 6.52ms
Token 247: ' and' | Latency: 6.50ms
Token 248: ' optimize' | Latency: 7.27ms
Token 249: ' those' | Latency: 7.00ms
Token 250: ' parts' | Latency: 7.07ms
Token 251: ' of' | Latency: 6.42ms
Token 252: ' the' | Latency: 6.50ms
Token 253: ' algorithm' | Latency: 6.51ms
Token 254: ' to' | Latency: 6.50ms
Token 255: ' improve' | Latency: 6.49ms
Token 256: ' overall' | Latency: 6.50ms
Token 257: ' efficiency' | Latency: 6.52ms
Token 258: '.
' | Latency: 6.52ms
Token 259: '4' | Latency: 6.49ms
Token 260: '.' | Latency: 6.53ms
Token 261: ' **' | Latency: 6.55ms
Token 262: 'Communic' | Latency: 6.51ms
Token 263: 'ate' | Latency: 6.49ms
Token 264: ' effectively' | Latency: 6.51ms
Token 265: '**:' | Latency: 6.51ms
Token 266: ' Big' | Latency: 6.52ms
Token 267: ' O' | Latency: 6.96ms
Token 268: ' notation' | Latency: 7.20ms
Token 269: ' provides' | Latency: 7.01ms
Token 270: ' a' | Latency: 6.67ms
Token 271: ' common' | Latency: 6.48ms
Token 272: ' language' | Latency: 6.52ms
Token 273: ' for' | Latency: 6.55ms
Token 274: ' discussing' | Latency: 6.71ms
Token 275: ' the' | Latency: 6.35ms
Token 276: ' computational' | Latency: 7.21ms
Token 277: ' complexity' | Latency: 7.40ms
Token 278: ' of' | Latency: 7.09ms
Token 279: ' algorithms' | Latency: 7.03ms
Token 280: ',' | Latency: 6.46ms
Token 281: ' making' | Latency: 6.50ms
Token 282: ' it' | Latency: 6.52ms
Token 283: ' easier' | Latency: 6.50ms
Token 284: ' to' | Latency: 6.53ms
Token 285: ' communicate' | Latency: 6.53ms
Token 286: ' with' | Latency: 6.51ms
Token 287: ' colleagues' | Latency: 6.51ms
Token 288: ' and' | Latency: 6.54ms
Token 289: ' collaborators' | Latency: 7.27ms
Token 290: '.

' | Latency: 7.40ms
Token 291: '**' | Latency: 7.30ms
Token 292: 'Examples' | Latency: 7.17ms
Token 293: '**

' | Latency: 7.05ms
Token 294: '*' | Latency: 6.48ms
Token 295: ' O' | Latency: 6.46ms
Token 296: '(' | Latency: 6.55ms
Token 297: '1' | Latency: 6.49ms
Token 298: ')' | Latency: 6.55ms
Token 299: ' -' | Latency: 7.10ms
Token 300: ' Constant' | Latency: 7.46ms
Token 301: ' time' | Latency: 7.12ms
Token 302: ' complexity' | Latency: 6.73ms
Token 303: ':' | Latency: 7.39ms
Token 304: ' The' | Latency: 7.16ms
Token 305: ' algorithm' | Latency: 6.38ms
Token 306: ' takes' | Latency: 6.56ms
Token 307: ' the' | Latency: 6.48ms
Token 308: ' same' | Latency: 6.55ms
Token 309: ' amount' | Latency: 6.47ms
Token 310: ' of' | Latency: 6.54ms
Token 311: ' time' | Latency: 7.19ms
Token 312: ' regardless' | Latency: 7.21ms
Token 313: ' of' | Latency: 7.04ms
Token 314: ' the' | Latency: 6.42ms
Token 315: ' input' | Latency: 6.47ms
Token 316: ' size' | Latency: 6.50ms
Token 317: ' (' | Latency: 6.49ms
Token 318: 'e' | Latency: 6.52ms
Token 319: '.g' | Latency: 6.48ms
Token 320: '.,' | Latency: 6.52ms
Token 321: ' accessing' | Latency: 6.52ms
Token 322: ' an' | Latency: 6.54ms
Token 323: ' array' | Latency: 7.05ms
Token 324: ' by' | Latency: 7.17ms
Token 325: ' index' | Latency: 7.04ms
Token 326: ').
' | Latency: 6.52ms
Token 327: '*' | Latency: 6.48ms
Token 328: ' O' | Latency: 7.06ms
Token 329: '(log' | Latency: 7.03ms
Token 330: ' n' | Latency: 6.44ms
Token 331: ')' | Latency: 6.47ms
Token 332: ' -' | Latency: 6.53ms
Token 333: ' Log' | Latency: 6.49ms
Token 334: 'arith' | Latency: 6.54ms
Token 335: 'mic' | Latency: 6.50ms
Token 336: ' time' | Latency: 6.51ms
Token 337: ' complexity' | Latency: 6.49ms
Token 338: ':' | Latency: 6.51ms
Token 339: ' The' | Latency: 6.45ms
Token 340: ' algorithm' | Latency: 6.52ms
Token 341: ''s' | Latency: 6.47ms
Token 342: ' running' | Latency: 7.04ms
Token 343: ' time' | Latency: 6.98ms
Token 344: ' grows' | Latency: 6.42ms
Token 345: ' logarith' | Latency: 6.49ms
Token 346: 'm' | Latency: 6.54ms
Token 347: 'ically' | Latency: 7.01ms
Token 348: ' with' | Latency: 7.16ms
Token 349: ' the' | Latency: 6.98ms
Token 350: ' input' | Latency: 6.42ms
Token 351: ' size' | Latency: 6.68ms
Token 352: ' (' | Latency: 7.11ms
Token 353: 'e' | Latency: 7.10ms
Token 354: '.g' | Latency: 7.06ms
Token 355: '.,' | Latency: 7.01ms
Token 356: ' binary' | Latency: 7.05ms
Token 357: ' search' | Latency: 6.86ms
Token 358: ' in' | Latency: 6.47ms
Token 359: ' a' | Latency: 7.10ms
Token 360: ' sorted' | Latency: 7.05ms
Token 361: ' array' | Latency: 6.36ms
Token 362: ').
' | Latency: 6.47ms
Token 363: '*' | Latency: 6.43ms
Token 364: ' O' | Latency: 6.52ms
Token 365: '(n' | Latency: 6.42ms
Token 366: ')' | Latency: 6.52ms
Token 367: ' -' | Latency: 6.42ms
Token 368: ' Linear' | Latency: 6.70ms
Token 369: ' time' | Latency: 7.09ms
Token 370: ' complexity' | Latency: 6.44ms
Token 371: ':' | Latency: 6.43ms
Token 372: ' The' | Latency: 6.50ms
Token 373: ' algorithm' | Latency: 6.44ms
Token 374: ''s' | Latency: 6.50ms
Token 375: ' running' | Latency: 6.43ms
Token 376: ' time' | Latency: 7.18ms
Token 377: ' grows' | Latency: 6.99ms
Token 378: ' linear' | Latency: 7.06ms
Token 379: 'ly' | Latency: 6.99ms
Token 380: ' with' | Latency: 6.46ms
Token 381: ' the' | Latency: 7.34ms
Token 382: ' input' | Latency: 7.05ms
Token 383: ' size' | Latency: 6.35ms
Token 384: ' (' | Latency: 6.49ms
Token 385: 'e' | Latency: 6.87ms
Token 386: '.g' | Latency: 7.06ms
Token 387: '.,' | Latency: 6.38ms
Token 388: ' finding' | Latency: 6.49ms
Token 389: ' an' | Latency: 6.42ms
Token 390: ' element' | Latency: 6.48ms
Token 391: ' in' | Latency: 6.42ms
Token 392: ' an' | Latency: 6.50ms
Token 393: ' un' | Latency: 6.41ms
Token 394: 'sorted' | Latency: 6.47ms
Token 395: ' array' | Latency: 6.43ms
Token 396: ' by' | Latency: 6.48ms
Token 397: ' iterating' | Latency: 6.45ms
Token 398: ' through' | Latency: 6.47ms
Token 399: ' all' | Latency: 6.45ms
Token 400: ' elements' | Latency: 6.53ms
Token 401: ').
' | Latency: 6.95ms
Token 402: '*' | Latency: 7.09ms
Token 403: ' O' | Latency: 6.93ms
Token 404: '(n' | Latency: 6.42ms
Token 405: ' log' | Latency: 6.72ms
Token 406: ' n' | Latency: 7.10ms
Token 407: ')' | Latency: 6.64ms
Token 408: ' -' | Latency: 6.49ms
Token 409: ' Linear' | Latency: 6.46ms
Token 410: 'ith' | Latency: 6.46ms
Token 411: 'mic' | Latency: 6.43ms
Token 412: ' time' | Latency: 6.50ms
Token 413: ' complexity' | Latency: 6.46ms
Token 414: ':' | Latency: 6.45ms
Token 415: ' The' | Latency: 6.51ms
Token 416: ' algorithm' | Latency: 6.47ms
Token 417: ''s' | Latency: 6.43ms
Token 418: ' running' | Latency: 7.40ms
Token 419: ' time' | Latency: 6.99ms
Token 420: ' grows' | Latency: 7.04ms
Token 421: ' linear' | Latency: 6.75ms
Token 422: 'ly' | Latency: 6.48ms
Token 423: ' with' | Latency: 6.44ms
Token 424: ' both' | Latency: 7.02ms
Token 425: ' the' | Latency: 6.97ms
Token 426: ' input' | Latency: 7.00ms
Token 427: ' size' | Latency: 6.34ms
Token 428: ' and' | Latency: 6.47ms
Token 429: ' a' | Latency: 6.43ms
Token 430: ' logarith' | Latency: 6.51ms
Token 431: 'mic' | Latency: 6.45ms
Token 432: ' factor' | Latency: 6.48ms
Token 433: ' (' | Latency: 6.43ms
Token 434: 'e' | Latency: 6.49ms
Token 435: '.g' | Latency: 6.48ms
Token 436: '.,' | Latency: 6.49ms
Token 437: ' merge' | Latency: 6.47ms
Token 438: ' sort' | Latency: 6.51ms
Token 439: ').

' | Latency: 6.45ms
Token 440: '**' | Latency: 6.52ms
Token 441: 'Conclusion' | Latency: 6.48ms
Token 442: '**

' | Latency: 6.52ms
Token 443: 'Big' | Latency: 6.49ms
Token 444: ' O' | Latency: 6.53ms
Token 445: ' notation' | Latency: 6.48ms
Token 446: ' is' | Latency: 6.53ms
Token 447: ' a' | Latency: 7.04ms
Token 448: ' fundamental' | Latency: 7.53ms
Token 449: ' concept' | Latency: 7.09ms
Token 450: ' in' | Latency: 7.18ms
Token 451: ' computer' | Latency: 7.41ms
Token 452: ' science' | Latency: 7.10ms
Token 453: ' that' | Latency: 6.46ms
Token 454: ' helps' | Latency: 6.54ms
Token 455: ' us' | Latency: 6.39ms
Token 456: ' analyze' | Latency: 7.36ms
Token 457: ',' | Latency: 6.83ms
