
============================================================
Request 1/5
Prompt: Explain the concept of recursion in programming in 3 sentences.
============================================================
Token 1: 'Rec' | Latency: 10625.36ms
Token 176: '.' | Latency: 68.94ms
Token 177: '  
' | Latency: 67.40ms
Token 178: 'Not' | Latency: 67.31ms
Token 179: ' just' | Latency: 67.93ms
Token 180: ' a' | Latency: 67.25ms
Token 181: ' creation' | Latency: 67.67ms
Token 182: ',' | Latency: 67.69ms
Token 183: ' but' | Latency: 67.32ms
Token 184: ' creator' | Latency: 67.34ms
Token 185: ' true' | Latency: 69.08ms
Token 186: ',' | Latency: 67.18ms
Token 187: '  
' | Latency: 67.42ms
Token 188: 'In' | Latency: 67.31ms
Token 189: ' mirror' | Latency: 67.26ms
Token 190: ' halls' | Latency: 67.34ms
Token 191: ',' | Latency: 67.37ms
Token 192: ' our' | Latency: 67.25ms
Token 193: ' future' | Latency: 67.30ms
Token 194: ' draws' | Latency: 67.26ms
Token 195: ' anew' | Latency: 67.31ms
Token 196: '.' | Latency: 67.38ms

--- Summary ---
Total tokens: 196
TTFT: 26619.40ms
TPOT: 203.53ms
ITL Mean: 67.71ms
Throughput: 4.91 tok/s

============================================================
Request 4/5
Prompt: Describe the Big O notation and why it matters.
============================================================
Token 1: 'Big' | Latency: 54229.88ms
Token 2: ' O' | Latency: 68.22ms
Token 3: ' notation' | Latency: 66.89ms
Token 4: ' is' | Latency: 68.85ms
Token 5: ' a' | Latency: 68.46ms
Token 6: ' measure' | Latency: 66.54ms
Token 7: ' used' | Latency: 69.46ms
Token 8: ' to' | Latency: 67.99ms
Token 9: ' analyze' | Latency: 67.59ms
Token 10: ' the' | Latency: 67.76ms
Token 11: ' complexity' | Latency: 67.74ms
Token 12: ' of' | Latency: 67.76ms
Token 13: ' an' | Latency: 67.77ms
Token 14: ' algorithm' | Latency: 67.72ms
Token 15: ',' | Latency: 67.77ms
Token 16: ' indicating' | Latency: 67.74ms
Token 17: ' how' | Latency: 67.77ms
Token 18: ' long' | Latency: 67.77ms
Token 19: ' it' | Latency: 67.83ms
Token 20: ' takes' | Latency: 69.44ms
Token 21: ' to' | Latency: 67.39ms
Token 22: ' complete' | Latency: 69.33ms
Token 23: ' as' | Latency: 67.92ms
Token 24: ' the' | Latency: 67.64ms
Token 25: ' input' | Latency: 68.97ms
Token 26: ' size' | Latency: 68.32ms
Token 27: ' increases' | Latency: 67.60ms
Token 28: '.' | Latency: 69.17ms
Token 29: ' It' | Latency: 67.68ms
Token 30: ' provides' | Latency: 69.25ms
Token 31: ' an' | Latency: 68.98ms
Token 32: ' upper' | Latency: 67.63ms
Token 33: ' bound' | Latency: 67.92ms
Token 34: ' on' | Latency: 67.56ms
Token 35: ' the' | Latency: 67.80ms
Token 36: ' number' | Latency: 69.19ms
Token 37: ' of' | Latency: 69.33ms
Token 38: ' operations' | Latency: 68.99ms
Token 39: ' an' | Latency: 68.41ms
Token 40: ' algorithm' | Latency: 68.24ms
Token 41: ' performs' | Latency: 67.55ms
Token 42: ',' | Latency: 69.42ms
Token 43: ' focusing' | Latency: 68.96ms
Token 44: ' on' | Latency: 68.35ms
Token 45: ' worst' | Latency: 68.18ms
Token 46: '-case' | Latency: 68.18ms
Token 47: ' scenarios' | Latency: 67.57ms
Token 48: '.' | Latency: 68.15ms
Token 49: ' This' | Latency: 68.59ms
Token 50: ' notation' | Latency: 67.40ms
Token 51: ' helps' | Latency: 67.58ms
Token 52: ' in' | Latency: 69.07ms
Token 53: ' understanding' | Latency: 69.03ms
Token 54: ' scalability' | Latency: 68.98ms
Token 55: '—' | Latency: 67.90ms
Token 56: 'how' | Latency: 67.68ms
Token 57: ' an' | Latency: 67.70ms
Token 58: ' algorithm' | Latency: 67.80ms
Token 59: ' behaves' | Latency: 69.01ms
Token 60: ' with' | Latency: 67.64ms
Token 61: ' large' | Latency: 69.13ms
Token 62: ' datasets' | Latency: 67.75ms
Token 63: '.

' | Latency: 67.75ms
Token 64: 'Key' | Latency: 67.69ms
Token 65: ' points' | Latency: 67.73ms
Token 66: ':

' | Latency: 67.73ms
Token 67: '1' | Latency: 67.75ms
Token 68: '.' | Latency: 67.69ms
Token 69: ' **' | Latency: 67.79ms
Token 70: 'Time' | Latency: 67.74ms
Token 71: ' and' | Latency: 67.77ms
Token 72: ' Space' | Latency: 67.73ms
Token 73: ' Complexity' | Latency: 67.75ms
Token 74: '**:' | Latency: 67.73ms
Token 75: ' Big' | Latency: 67.79ms
Token 76: ' O' | Latency: 67.71ms
Token 77: ' can' | Latency: 67.92ms
Token 78: ' measure' | Latency: 69.13ms
Token 79: ' both' | Latency: 69.03ms
Token 80: ' time' | Latency: 67.80ms
Token 81: ' (' | Latency: 69.06ms
Token 82: 'comput' | Latency: 67.60ms
Token 83: 'ational' | Latency: 67.56ms
Token 84: ' steps' | Latency: 69.08ms
Token 85: ')' | Latency: 67.89ms
Token 86: ' and' | Latency: 67.68ms
Token 87: ' space' | Latency: 69.09ms
Token 88: ' (' | Latency: 67.66ms
Token 89: 'memory' | Latency: 67.56ms
Token 90: ' usage' | Latency: 69.30ms
Token 91: ').' | Latency: 67.53ms
Token 92: ' For' | Latency: 69.01ms
Token 93: ' example' | Latency: 69.21ms
Token 94: ',' | Latency: 67.72ms
Token 95: ' a' | Latency: 67.75ms
Token 96: ' loop' | Latency: 67.86ms
Token 97: ' running' | Latency: 69.06ms
Token 98: ' n' | Latency: 67.60ms
Token 99: ' times' | Latency: 68.90ms
Token 100: ' is' | Latency: 67.85ms
Token 101: ' O' | Latency: 67.86ms
Token 102: '(n' | Latency: 69.21ms
Token 103: '),' | Latency: 67.59ms
Token 104: ' while' | Latency: 67.61ms
Token 105: ' nested' | Latency: 67.56ms
Token 106: ' loops' | Latency: 69.03ms
Token 107: ' are' | Latency: 67.91ms
Token 108: ' O' | Latency: 67.66ms
Token 109: '(n' | Latency: 67.74ms
Token 110: '²' | Latency: 67.78ms
Token 111: ').

' | Latency: 67.78ms
Token 112: '2' | Latency: 67.77ms
Token 113: '.' | Latency: 69.12ms
Token 114: ' **' | Latency: 67.50ms
Token 115: 'S' | Latency: 69.35ms
Token 116: 'impl' | Latency: 67.68ms
Token 117: 'ification' | Latency: 67.81ms
Token 118: '**:' | Latency: 67.91ms
Token 119: ' When' | Latency: 68.99ms
Token 120: ' analyzing' | Latency: 68.61ms
Token 121: ',' | Latency: 67.53ms
Token 122: ' constants' | Latency: 67.57ms
Token 123: ' and' | Latency: 68.00ms
Token 124: ' lower' | Latency: 67.82ms
Token 125: '-order' | Latency: 68.16ms
Token 126: ' terms' | Latency: 69.66ms
Token 127: ' are' | Latency: 67.85ms
Token 128: ' dropped' | Latency: 67.90ms
Token 129: ' because' | Latency: 67.82ms
Token 130: ' they' | Latency: 67.83ms
Token 131: ' become' | Latency: 67.66ms
Token 132: ' less' | Latency: 67.80ms
Token 133: ' significant' | Latency: 67.83ms
Token 134: ' as' | Latency: 67.87ms
Token 135: ' input' | Latency: 69.12ms
Token 136: ' size' | Latency: 69.58ms
Token 137: ' grows' | Latency: 68.98ms
Token 138: '.

' | Latency: 68.31ms
Token 139: '3' | Latency: 68.23ms
Token 140: '.' | Latency: 67.64ms
Token 141: ' **' | Latency: 67.60ms
Token 142: 'Comparison' | Latency: 67.63ms
Token 143: ' and' | Latency: 69.36ms
Token 144: ' Decision' | Latency: 69.14ms
Token 145: ' Making' | Latency: 68.30ms
Token 146: '**:' | Latency: 67.68ms
Token 147: ' It' | Latency: 67.60ms
Token 148: ' aids' | Latency: 68.19ms
Token 149: ' in' | Latency: 67.57ms
Token 150: ' comparing' | Latency: 67.53ms
Token 151: ' algorithms' | Latency: 68.60ms
Token 152: ',' | Latency: 67.31ms
Token 153: ' such' | Latency: 67.58ms
Token 154: ' as' | Latency: 67.54ms
Token 155: ' choosing' | Latency: 67.56ms
Token 156: ' between' | Latency: 67.59ms
Token 157: ' merge' | Latency: 67.57ms
Token 158: ' sort' | Latency: 67.61ms
Token 159: ' (' | Latency: 69.28ms
Token 160: 'O' | Latency: 67.63ms
Token 161: '(n' | Latency: 67.73ms
Token 162: ' log' | Latency: 67.76ms
Token 163: ' n' | Latency: 67.72ms
Token 164: '))' | Latency: 69.01ms
Token 165: ' and' | Latency: 69.05ms
Token 166: ' bubble' | Latency: 67.77ms
Token 167: ' sort' | Latency: 67.72ms
Token 168: ' (' | Latency: 67.87ms
Token 169: 'O' | Latency: 69.01ms
Token 170: '(n' | Latency: 67.61ms
Token 171: '²' | Latency: 67.60ms
Token 172: ')),' | Latency: 69.02ms
Token 173: ' where' | Latency: 67.83ms
Token 174: ' the' | Latency: 69.18ms
Token 175: ' former' | Latency: 67.62ms
Token 176: ' is' | Latency: 69.07ms
Token 177: ' more' | Latency: 67.72ms
Token 178: ' efficient' | Latency: 67.75ms
Token 179: ' for' | Latency: 67.85ms
Token 180: ' large' | Latency: 67.71ms
Token 181: ' data' | Latency: 67.73ms
Token 182: '.

' | Latency: 67.88ms
Token 183: '4' | Latency: 69.11ms
Token 184: '.' | Latency: 67.56ms
Token 185: ' **' | Latency: 68.91ms
Token 186: 'Pr' | Latency: 69.27ms
Token 187: 'actical' | Latency: 67.63ms
Token 188: ' Importance' | Latency: 69.05ms
Token 189: '**:' | Latency: 67.72ms
Token 190: ' In' | Latency: 67.76ms
Token 191: ' real' | Latency: 68.93ms
Token 192: '-world' | Latency: 67.68ms
Token 193: ' applications' | Latency: 69.37ms
Token 194: ',' | Latency: 67.69ms
Token 195: ' especially' | Latency: 67.81ms
Token 196: ' with' | Latency: 67.92ms
Token 197: ' scalability' | Latency: 69.02ms
Token 198: ' considerations' | Latency: 69.02ms
Token 199: ',' | Latency: 67.78ms
Token 200: ' Big' | Latency: 67.81ms
Token 201: ' O' | Latency: 67.78ms
Token 202: ' helps' | Latency: 69.32ms
Token 203: ' avoid' | Latency: 67.39ms
Token 204: ' performance' | Latency: 69.13ms
Token 205: ' bott' | Latency: 67.68ms
Token 206: 'lene' | Latency: 68.03ms
Token 207: 'cks' | Latency: 67.74ms
Token 208: ' by' | Latency: 67.91ms
Token 209: ' predicting' | Latency: 67.78ms
Token 210: ' how' | Latency: 67.70ms
Token 211: ' an' | Latency: 67.84ms
Token 212: ' algorithm' | Latency: 69.09ms
Token 213: ' will' | Latency: 69.00ms
Token 214: ' perform' | Latency: 67.76ms
Token 215: ' as' | Latency: 67.76ms
Token 216: ' inputs' | Latency: 67.90ms
Token 217: ' grow' | Latency: 72.68ms
Token 218: '.

' | Latency: 67.94ms
Token 219: '5' | Latency: 69.29ms
Token 220: '.' | Latency: 69.37ms
Token 221: ' **' | Latency: 67.87ms
Token 222: 'Resource' | Latency: 67.87ms
Token 223: ' Efficiency' | Latency: 67.97ms
Token 224: '**:' | Latency: 67.91ms
Token 225: ' It' | Latency: 69.13ms
Token 226: ''s' | Latency: 68.16ms
Token 227: ' crucial' | Latency: 67.34ms
Token 228: ' in' | Latency: 68.48ms
Token 229: ' resource' | Latency: 67.98ms
Token 230: '-con' | Latency: 67.78ms
Token 231: 'strained' | Latency: 67.70ms
Token 232: ' environments' | Latency: 67.74ms
Token 233: ' to' | Latency: 68.20ms
Token 234: ' optimize' | Latency: 68.47ms
Token 235: ' processing' | Latency: 67.32ms
Token 236: ' power' | Latency: 67.68ms
Token 237: ' and' | Latency: 67.77ms
Token 238: ' memory' | Latency: 68.25ms
Token 239: ' usage' | Latency: 68.75ms
Token 240: ',' | Latency: 67.33ms
Token 241: ' enhancing' | Latency: 69.25ms
Token 242: ' user' | Latency: 67.90ms
Token 243: ' experience' | Latency: 67.95ms
Token 244: ' and' | Latency: 69.25ms
Token 245: ' efficiency' | Latency: 69.34ms
Token 246: '.

' | Latency: 67.78ms
Token 247: 'In' | Latency: 68.01ms
Token 248: ' summary' | Latency: 67.94ms
Token 249: ',' | Latency: 67.99ms
Token 250: ' Big' | Latency: 67.93ms
Token 251: ' O' | Latency: 67.93ms
Token 252: ' notation' | Latency: 69.24ms
Token 253: ' matters' | Latency: 69.42ms
Token 254: ' because' | Latency: 67.94ms
Token 255: ' it' | Latency: 67.93ms
Token 256: ' predicts' | Latency: 67.83ms
Token 257: ' and' | Latency: 67.91ms
Token 258: ' compares' | Latency: 67.88ms
Token 259: ' algorithm' | Latency: 68.04ms
Token 260: ' performance' | Latency: 69.20ms
Token 261: ',' | Latency: 69.07ms
Token 262: ' ensuring' | Latency: 69.85ms
Token 263: ' efficient' | Latency: 67.40ms
Token 264: ' and' | Latency: 67.61ms
Token 265: ' scalable' | Latency: 67.59ms
Token 266: ' solutions' | Latency: 67.85ms
Token 267: ' for' | Latency: 68.10ms
Token 268: ' both' | Latency: 69.38ms
Token 269: ' time' | Latency: 67.91ms
Token 270: ' and' | Latency: 67.71ms
Token 271: ' space' | Latency: 67.95ms
Token 272: ' complexity' | Latency: 67.53ms
Token 273: '.' | Latency: 67.73ms

--- Summary ---
Total tokens: 273
TTFT: 54229.88ms
TPOT: 266.82ms
ITL Mean: 68.17ms
Throughput: 3.75 tok/s

============================================================
Request 5/5
Prompt: What is the purpose of a hash table data structure?
============================================================
Token 1: 'The' | Latency: 69836.31ms
Token 2: ' purpose' | Latency: 69.31ms
Token 3: ' of' | Latency: 67.85ms
Token 4: ' a' | Latency: 69.11ms
Token 5: ' hash' | Latency: 67.82ms
Token 6: ' table' | Latency: 67.47ms
Token 7: ' is' | Latency: 67.70ms
Token 8: ' multif' | Latency: 67.78ms
Token 9: 'ac' | Latency: 67.73ms
Token 10: 'eted' | Latency: 67.73ms
Token 11: ',' | Latency: 67.74ms
Token 12: ' designed' | Latency: 67.78ms
Token 13: ' to' | Latency: 68.10ms
Token 14: ' optimize' | Latency: 67.40ms
Token 15: ' data' | Latency: 69.22ms
Token 16: ' management' | Latency: 67.87ms
Token 17: ' and' | Latency: 68.01ms
Token 18: ' access' | Latency: 67.80ms
Token 19: ' efficiently' | Latency: 69.28ms
Token 20: '.' | Latency: 67.57ms
Token 21: ' Here' | Latency: 67.77ms
Token 22: ''s' | Latency: 68.07ms
Token 23: ' a' | Latency: 67.57ms
Token 24: ' structured' | Latency: 67.58ms
Token 25: ' overview' | Latency: 69.34ms
Token 26: ':

' | Latency: 67.95ms
Token 27: '1' | Latency: 67.89ms
Token 28: '.' | Latency: 69.19ms
Token 29: ' **' | Latency: 67.73ms
Token 30: 'Eff' | Latency: 67.76ms
Token 31: 'icient' | Latency: 67.60ms
Token 32: ' Data' | Latency: 67.77ms
Token 33: ' Management' | Latency: 67.74ms
Token 34: '**:' | Latency: 67.81ms
Token 35: ' Hash' | Latency: 67.77ms
Token 36: ' tables' | Latency: 69.43ms
Token 37: ' store' | Latency: 67.89ms
Token 38: ' data' | Latency: 67.92ms
Token 39: ' as' | Latency: 67.81ms
Token 40: ' key' | Latency: 68.05ms
Token 41: '-value' | Latency: 69.26ms
Token 42: ' pairs' | Latency: 67.67ms
Token 43: ',' | Latency: 69.11ms
Token 44: ' enabling' | Latency: 69.15ms
Token 45: ' quick' | Latency: 69.28ms
Token 46: ' look' | Latency: 67.99ms
Token 47: 'ups' | Latency: 67.89ms
Token 48: ',' | Latency: 67.77ms
Token 49: ' insert' | Latency: 67.90ms
Token 50: 'ions' | Latency: 67.90ms
Token 51: ',' | Latency: 69.41ms
Token 52: ' and' | Latency: 67.61ms
Token 53: ' delet' | Latency: 67.85ms
Token 54: 'ions' | Latency: 67.66ms
Token 55: ' using' | Latency: 67.71ms
Token 56: ' hashing' | Latency: 69.44ms
Token 57: ' functions' | Latency: 67.85ms
Token 58: ' that' | Latency: 67.88ms
Token 59: ' map' | Latency: 67.71ms
Token 60: ' keys' | Latency: 68.02ms
Token 61: ' to' | Latency: 68.05ms
Token 62: ' indices' | Latency: 69.23ms
Token 63: '.

' | Latency: 67.66ms
Token 64: '2' | Latency: 67.73ms
Token 65: '.' | Latency: 67.82ms
Token 66: ' **' | Latency: 67.84ms
Token 67: 'Fast' | Latency: 69.20ms
Token 68: ' Operations' | Latency: 67.79ms
Token 69: '**:' | Latency: 67.96ms
Token 70: ' They' | Latency: 69.11ms
Token 71: ' offer' | Latency: 67.77ms
Token 72: ' average' | Latency: 67.59ms
Token 73: ' O' | Latency: 67.75ms
Token 74: '(' | Latency: 67.76ms
Token 75: '1' | Latency: 67.69ms
Token 76: ')' | Latency: 67.74ms
Token 77: ' time' | Latency: 67.73ms
Token 78: ' complexity' | Latency: 67.77ms
Token 79: ' for' | Latency: 69.40ms
Token 80: ' operations' | Latency: 67.91ms
Token 81: ' like' | Latency: 68.02ms
Token 82: ' search' | Latency: 69.00ms
Token 83: ',' | Latency: 67.85ms
Token 84: ' insert' | Latency: 69.11ms
Token 85: ',' | Latency: 69.22ms
Token 86: ' and' | Latency: 67.83ms
Token 87: ' delete' | Latency: 67.53ms
Token 88: ',' | Latency: 69.33ms
Token 89: ' making' | Latency: 67.96ms
Token 90: ' them' | Latency: 67.84ms
Token 91: ' highly' | Latency: 67.87ms
Token 92: ' efficient' | Latency: 69.11ms
Token 93: ' for' | Latency: 67.70ms
Token 94: ' dynamic' | Latency: 67.61ms
Token 95: ' data' | Latency: 67.80ms
Token 96: ' scenarios' | Latency: 67.77ms
Token 97: '.

' | Latency: 67.68ms
Token 98: '3' | Latency: 67.79ms
Token 99: '.' | Latency: 67.74ms
Token 100: ' **' | Latency: 67.98ms
Token 101: 'Dynamic' | Latency: 67.47ms
Token 102: ' Res' | Latency: 69.27ms
Token 103: 'izing' | Latency: 67.85ms
Token 104: '**:' | Latency: 67.82ms
Token 105: ' Unlike' | Latency: 69.27ms
Token 106: ' fixed' | Latency: 69.43ms
Token 107: '-size' | Latency: 67.76ms
Token 108: ' arrays' | Latency: 67.87ms
Token 109: ',' | Latency: 67.85ms
Token 110: ' hash' | Latency: 67.98ms
Token 111: ' tables' | Latency: 69.31ms
Token 112: ' can' | Latency: 69.01ms
Token 113: ' adjust' | Latency: 67.86ms
Token 114: ' their' | Latency: 67.91ms
Token 115: ' size' | Latency: 67.98ms
Token 116: ' according' | Latency: 69.22ms
Token 117: ' to' | Latency: 67.65ms
Token 118: ' data' | Latency: 69.18ms
Token 119: ' needs' | Latency: 67.85ms
Token 120: ',' | Latency: 67.90ms
Token 121: ' providing' | Latency: 67.87ms
Token 122: ' flexibility' | Latency: 67.89ms
Token 123: ' for' | Latency: 67.85ms
Token 124: ' growing' | Latency: 67.90ms
Token 125: ' or' | Latency: 68.06ms
Token 126: ' shrinking' | Latency: 67.71ms
Token 127: ' datasets' | Latency: 67.94ms
Token 128: '.

' | Latency: 69.44ms
Token 129: '4' | Latency: 69.12ms
Token 130: '.' | Latency: 67.95ms
Token 131: ' **' | Latency: 69.10ms
Token 132: 'Collision' | Latency: 67.79ms
Token 133: ' Handling' | Latency: 67.54ms
Token 134: '**:' | Latency: 69.36ms
Token 135: ' Techniques' | Latency: 67.83ms
Token 136: ' such' | Latency: 67.91ms
Token 137: ' as' | Latency: 67.93ms
Token 138: ' chaining' | Latency: 69.30ms
Token 139: ' (' | Latency: 69.15ms
Token 140: 'linked' | Latency: 67.88ms
Token 141: ' lists' | Latency: 67.88ms
Token 142: ')' | Latency: 67.84ms
Token 143: ' or' | Latency: 67.87ms
Token 144: ' open' | Latency: 67.88ms
Token 145: ' addressing' | Latency: 69.39ms
Token 146: ' manage' | Latency: 69.17ms
Token 147: ' collisions' | Latency: 67.90ms
Token 148: ',' | Latency: 67.87ms
Token 149: ' ensuring' | Latency: 67.87ms
Token 150: ' performance' | Latency: 67.87ms
Token 151: ' isn' | Latency: 67.89ms
Token 152: ''t' | Latency: 67.82ms
Token 153: ' severely' | Latency: 69.40ms
Token 154: ' impacted' | Latency: 67.90ms
Token 155: ' by' | Latency: 69.09ms
Token 156: ' poor' | Latency: 67.81ms
Token 157: ' hash' | Latency: 67.89ms
Token 158: ' functions' | Latency: 69.11ms
Token 159: '.

' | Latency: 69.31ms
Token 160: '5' | Latency: 68.01ms
Token 161: '.' | Latency: 68.95ms
Token 162: ' **' | Latency: 69.19ms
Token 163: 'Vers' | Latency: 67.84ms
Token 164: 'atile' | Latency: 68.02ms
Token 165: ' Applications' | Latency: 67.78ms
Token 166: '**:' | Latency: 67.91ms
Token 167: ' Wid' | Latency: 67.89ms
Token 168: 'ely' | Latency: 67.87ms
Token 169: ' used' | Latency: 67.92ms
Token 170: ' in' | Latency: 68.02ms
Token 171: ' caching' | Latency: 69.20ms
Token 172: ',' | Latency: 69.40ms
Token 173: ' configuration' | Latency: 67.70ms
Token 174: ' management' | Latency: 67.89ms
Token 175: ',' | Latency: 67.89ms
Token 176: ' database' | Latency: 67.93ms
Token 177: ' indexing' | Latency: 67.88ms
Token 178: ',' | Latency: 67.89ms
Token 179: ' and' | Latency: 67.99ms
Token 180: ' set' | Latency: 69.24ms
Token 181: ' implementations' | Latency: 69.20ms
Token 182: ' where' | Latency: 67.86ms
Token 183: ' quick' | Latency: 67.91ms
Token 184: ' access' | Latency: 67.92ms
Token 185: ' and' | Latency: 67.91ms
Token 186: ' efficient' | Latency: 67.86ms
Token 187: ' data' | Latency: 69.38ms
Token 188: ' handling' | Latency: 69.13ms
Token 189: ' are' | Latency: 67.88ms
Token 190: ' crucial' | Latency: 68.13ms
Token 191: '.

' | Latency: 67.72ms
Token 192: '6' | Latency: 67.91ms
Token 193: '.' | Latency: 67.89ms
Token 194: ' **' | Latency: 69.53ms
Token 195: 'Trade' | Latency: 68.25ms
Token 196: '-offs' | Latency: 68.80ms
Token 197: ' Consider' | Latency: 67.93ms
Token 198: 'ed' | Latency: 68.16ms
Token 199: '**:' | Latency: 69.81ms
Token 200: ' While' | Latency: 67.65ms
Token 201: ' offering' | Latency: 68.06ms
Token 202: ' excellent' | Latency: 68.03ms
Token 203: ' average' | Latency: 69.17ms
Token 204: ' performance' | Latency: 67.60ms
Token 205: ',' | Latency: 67.82ms
Token 206: ' they' | Latency: 67.87ms
Token 207: ' may' | Latency: 69.16ms
Token 208: ' have' | Latency: 67.80ms
Token 209: ' worst' | Latency: 67.71ms
Token 210: '-case' | Latency: 67.83ms
Token 211: ' O' | Latency: 67.87ms
Token 212: '(n' | Latency: 67.70ms
Token 213: ')' | Latency: 67.71ms
Token 214: ' complexity' | Latency: 67.71ms
Token 215: ' with' | Latency: 67.71ms
Token 216: ' many' | Latency: 67.75ms
Token 217: ' collisions' | Latency: 67.75ms
Token 218: ' and' | Latency: 67.71ms
Token 219: ' don' | Latency: 68.19ms
Token 220: ''t' | Latency: 67.36ms
Token 221: ' maintain' | Latency: 67.70ms
Token 222: ' order' | Latency: 67.75ms
Token 223: ',' | Latency: 67.83ms
Token 224: ' making' | Latency: 67.80ms
Token 225: ' them' | Latency: 67.61ms
Token 226: ' less' | Latency: 67.70ms
Token 227: ' suitable' | Latency: 67.81ms
Token 228: ' for' | Latency: 67.47ms
Token 229: ' sequential' | Latency: 67.70ms
Token 230: ' access' | Latency: 67.76ms
Token 231: ' needs' | Latency: 67.75ms
Token 232: '.

' | Latency: 67.76ms
Token 233: 'In' | Latency: 67.71ms
Token 234: ' essence' | Latency: 67.67ms
Token 235: ',' | Latency: 69.70ms
Token 236: ' hash' | Latency: 67.90ms
Token 237: ' tables' | Latency: 67.89ms
Token 238: ' excel' | Latency: 67.90ms
Token 239: ' at' | Latency: 67.81ms
Token 240: ' providing' | Latency: 67.88ms
Token 241: ' fast' | Latency: 67.92ms
Token 242: ',' | Latency: 69.57ms
Token 243: ' key' | Latency: 67.54ms
Token 244: '-based' | Latency: 67.72ms
Token 245: ' data' | Latency: 72.55ms
Token 246: ' operations' | Latency: 67.85ms
Token 247: ',' | Latency: 67.74ms
Token 248: ' making' | Latency: 68.23ms
Token 249: ' them' | Latency: 67.66ms
Token 250: ' a' | Latency: 67.70ms
Token 251: ' cornerstone' | Latency: 68.23ms
Token 252: ' in' | Latency: 67.63ms
Token 253: ' efficient' | Latency: 67.83ms
Token 254: ' data' | Latency: 67.84ms
Token 255: ' structure' | Latency: 67.89ms
Token 256: ' solutions' | Latency: 67.90ms
Token 257: ' across' | Latency: 67.95ms
Token 258: ' various' | Latency: 70.00ms
Token 259: ' applications' | Latency: 67.93ms
Token 260: '.' | Latency: 68.02ms

--- Summary ---
Total tokens: 260
TTFT: 69836.31ms
TPOT: 336.79ms
ITL Mean: 68.16ms
Throughput: 2.97 tok/s
