
============================================================
Request 1/5
Prompt: Explain the concept of recursion in programming in 3 sentences.
============================================================
Token 1: 'Rec' | Latency: 402.21ms
Token 574: ' ' | Latency: 46.95ms
Token 575: '9' | Latency: 46.63ms
Token 576: '.' | Latency: 46.54ms
Token 577: ' **' | Latency: 47.17ms
Token 578: 'Development' | Latency: 46.68ms
Token 579: ' Speed' | Latency: 46.61ms
Token 580: '**
' | Latency: 47.23ms
Token 581: '-' | Latency: 46.75ms
Token 582: ' **' | Latency: 46.51ms
Token 583: 'Python' | Latency: 47.00ms
Token 584: '**:' | Latency: 46.82ms
Token 585: ' Faster' | Latency: 46.52ms
Token 586: ' development' | Latency: 46.60ms
Token 587: ' cycle' | Latency: 46.88ms
Token 588: ' due' | Latency: 46.64ms
Token 589: ' to' | Latency: 46.55ms
Token 590: ' its' | Latency: 46.84ms
Token 591: ' simplicity' | Latency: 46.78ms
Token 592: ' and' | Latency: 46.56ms
Token 593: ' dynamic' | Latency: 46.94ms
Token 594: ' nature' | Latency: 46.82ms
Token 595: '.' | Latency: 46.51ms
Token 596: ' It' | Latency: 46.89ms
Token 597: ''s' | Latency: 47.80ms
Token 598: ' often' | Latency: 46.61ms
Token 599: ' used' | Latency: 46.73ms
Token 600: ' for' | Latency: 49.09ms
Token 601: ' rapid' | Latency: 47.98ms
Token 602: ' prot' | Latency: 46.88ms
Token 603: 'otyping' | Latency: 46.87ms
Token 604: ' and' | Latency: 46.84ms
Token 605: ' quick' | Latency: 46.77ms
Token 606: ' iterations' | Latency: 47.30ms
Token 607: '.
' | Latency: 47.17ms
Token 608: '-' | Latency: 47.56ms
Token 609: ' **' | Latency: 46.78ms
Token 610: 'C' | Latency: 46.45ms
Token 611: '++' | Latency: 46.67ms
Token 612: '**:' | Latency: 46.96ms
Token 613: ' Sl' | Latency: 46.50ms
Token 614: 'ower' | Latency: 46.53ms
Token 615: ' development' | Latency: 46.97ms
Token 616: ' cycle' | Latency: 47.49ms
Token 617: ' due' | Latency: 46.68ms
Token 618: ' to' | Latency: 47.19ms
Token 619: ' the' | Latency: 46.69ms
Token 620: ' need' | Latency: 46.53ms
Token 621: ' for' | Latency: 46.77ms
Token 622: ' careful' | Latency: 46.75ms
Token 623: ' memory' | Latency: 46.52ms
Token 624: ' management' | Latency: 46.93ms
Token 625: ' and' | Latency: 46.88ms
Token 626: ' type' | Latency: 46.62ms
Token 627: ' declarations' | Latency: 46.76ms
Token 628: ',' | Latency: 47.05ms
Token 629: ' but' | Latency: 46.68ms
Token 630: ' it' | Latency: 46.75ms
Token 631: ' can' | Latency: 46.94ms
Token 632: ' result' | Latency: 46.63ms
Token 633: ' in' | Latency: 46.55ms
Token 634: ' more' | Latency: 46.88ms
Token 635: ' robust' | Latency: 47.34ms
Token 636: ' and' | Latency: 46.45ms
Token 637: ' efficient' | Latency: 46.58ms
Token 638: ' code' | Latency: 46.84ms
Token 639: '.

' | Latency: 46.59ms
Token 640: '###' | Latency: 46.94ms
Token 641: ' ' | Latency: 46.93ms
Token 642: '1' | Latency: 46.64ms
Token 643: '0' | Latency: 46.91ms
Token 644: '.' | Latency: 46.83ms
Token 645: ' **' | Latency: 46.66ms
Token 646: 'Inter' | Latency: 46.65ms
Token 647: 'activity' | Latency: 46.74ms
Token 648: '**
' | Latency: 47.25ms
Token 649: '-' | Latency: 46.13ms
Token 650: ' **' | Latency: 46.79ms
Token 651: 'Python' | Latency: 46.92ms
Token 652: '**:' | Latency: 46.61ms
Token 653: ' Supports' | Latency: 46.76ms
Token 654: ' interactive' | Latency: 46.90ms
Token 655: ' programming' | Latency: 46.77ms
Token 656: ' through' | Latency: 46.96ms
Token 657: ' interpre' | Latency: 46.79ms
Token 658: 'ters' | Latency: 47.45ms
Token 659: ' like' | Latency: 46.95ms
Token 660: ' ID' | Latency: 46.50ms
Token 661: 'LE' | Latency: 46.64ms
Token 662: ' or' | Latency: 46.86ms
Token 663: ' J' | Latency: 46.78ms
Token 664: 'upyter' | Latency: 46.78ms
Token 665: ' Notebook' | Latency: 46.80ms
Token 666: ',' | Latency: 46.67ms
Token 667: ' which' | Latency: 46.79ms
Token 668: ' is' | Latency: 46.79ms
Token 669: ' great' | Latency: 46.79ms
Token 670: ' for' | Latency: 46.75ms
Token 671: ' experimentation' | Latency: 46.72ms
Token 672: ' and' | Latency: 46.84ms
Token 673: ' data' | Latency: 46.72ms
Token 674: ' exploration' | Latency: 46.64ms
Token 675: '.
' | Latency: 47.04ms
Token 676: '-' | Latency: 46.58ms
Token 677: ' **' | Latency: 46.60ms
Token 678: 'C' | Latency: 46.85ms
Token 679: '++' | Latency: 46.77ms
Token 680: '**:' | Latency: 47.18ms
Token 681: ' Generally' | Latency: 47.44ms
Token 682: ' less' | Latency: 46.78ms
Token 683: ' interactive' | Latency: 46.78ms
Token 684: ',' | Latency: 46.77ms
Token 685: ' as' | Latency: 46.72ms
Token 686: ' it' | Latency: 46.57ms
Token 687: ' requires' | Latency: 47.53ms
Token 688: ' compilation' | Latency: 46.59ms
Token 689: ' before' | Latency: 47.14ms
Token 690: ' running' | Latency: 46.51ms
Token 691: ' the' | Latency: 47.45ms
Token 692: ' code' | Latency: 46.61ms
Token 693: '.

' | Latency: 46.78ms
Token 694: '###' | Latency: 46.74ms
Token 695: ' Conclusion' | Latency: 46.52ms
Token 696: '
' | Latency: 47.08ms
Token 697: 'Both' | Latency: 46.95ms
Token 698: ' Python' | Latency: 46.69ms
Token 699: ' and' | Latency: 47.60ms
Token 700: ' C' | Latency: 46.93ms
Token 701: '++' | Latency: 46.57ms
Token 702: ' have' | Latency: 46.77ms
Token 703: ' their' | Latency: 46.96ms
Token 704: ' strengths' | Latency: 46.72ms
Token 705: ' and' | Latency: 46.54ms
Token 706: ' are' | Latency: 47.13ms
Token 707: ' suited' | Latency: 46.62ms
Token 708: ' to' | Latency: 46.59ms
Token 709: ' different' | Latency: 47.00ms
Token 710: ' types' | Latency: 46.81ms
Token 711: ' of' | Latency: 47.16ms
Token 712: ' projects' | Latency: 46.92ms
Token 713: '.' | Latency: 46.88ms
Token 714: ' Python' | Latency: 46.56ms
Token 715: ' is' | Latency: 46.89ms
Token 716: ' excellent' | Latency: 47.00ms
Token 717: ' for' | Latency: 46.64ms
Token 718: ' rapid' | Latency: 46.58ms
Token 719: ' development' | Latency: 46.81ms
Token 720: ' and' | Latency: 46.64ms
Token 721: ' high' | Latency: 46.67ms
Token 722: '-level' | Latency: 46.91ms
Token 723: ' tasks' | Latency: 46.62ms
Token 724: ',' | Latency: 46.59ms
Token 725: ' while' | Latency: 47.07ms
Token 726: ' C' | Latency: 46.63ms
Token 727: '++' | Latency: 46.94ms
Token 728: ' exc' | Latency: 46.79ms
Token 729: 'els' | Latency: 47.55ms
Token 730: ' in' | Latency: 55.30ms
Token 731: ' performance' | Latency: 46.83ms
Token 732: '-c' | Latency: 46.78ms
Token 733: 'ritical' | Latency: 47.11ms
Token 734: ' applications' | Latency: 46.88ms
Token 735: ' and' | Latency: 47.60ms
Token 736: ' systems' | Latency: 47.27ms
Token 737: ' programming' | Latency: 46.85ms
Token 738: '.' | Latency: 47.35ms
Token 739: ' The' | Latency: 47.30ms
Token 740: ' choice' | Latency: 46.88ms
Token 741: ' between' | Latency: 46.77ms
Token 742: ' the' | Latency: 47.22ms
Token 743: ' two' | Latency: 46.96ms
Token 744: ' often' | Latency: 46.81ms
Token 745: ' depends' | Latency: 47.10ms
Token 746: ' on' | Latency: 47.77ms
Token 747: ' the' | Latency: 46.73ms
Token 748: ' specific' | Latency: 46.96ms
Token 749: ' requirements' | Latency: 46.99ms
Token 750: ' of' | Latency: 46.70ms
Token 751: ' the' | Latency: 47.09ms
Token 752: ' project' | Latency: 46.96ms
Token 753: '.' | Latency: 46.68ms

--- Summary ---
Total tokens: 753
TTFT: 307.55ms
TPOT: 47.25ms
ITL Mean: 46.83ms
Throughput: 21.16 tok/s

============================================================
Request 3/5
Prompt: Write a short poem about artificial intelligence.
============================================================
Token 1: 'In' | Latency: 274.32ms
Token 2: ' circuits' | Latency: 48.02ms
Token 3: ' and' | Latency: 46.23ms
Token 4: ' code' | Latency: 46.99ms
Token 5: ',' | Latency: 46.45ms
Token 6: ' a' | Latency: 46.37ms
Token 7: ' mind' | Latency: 46.60ms
Token 8: ' takes' | Latency: 46.86ms
Token 9: ' flight' | Latency: 46.79ms
Token 10: ',
' | Latency: 46.95ms
Token 11: 'A' | Latency: 46.82ms
Token 12: ' sym' | Latency: 46.43ms
Token 13: 'phony' | Latency: 46.33ms
Token 14: ' of' | Latency: 46.82ms
Token 15: ' logic' | Latency: 46.57ms
Token 16: ' in' | Latency: 46.35ms
Token 17: ' the' | Latency: 46.64ms
Token 18: ' digital' | Latency: 47.34ms
Token 19: ' night' | Latency: 46.27ms
Token 20: '.
' | Latency: 47.36ms
Token 21: 'Art' | Latency: 46.90ms
Token 22: 'ificial' | Latency: 46.44ms
Token 23: ' whispers' | Latency: 46.60ms
Token 24: ' echo' | Latency: 46.63ms
Token 25: ' through' | Latency: 47.05ms
Token 26: ' the' | Latency: 47.16ms
Token 27: ' web' | Latency: 46.82ms
Token 28: ',
' | Latency: 46.54ms
Token 29: 'A' | Latency: 46.59ms
Token 30: ' new' | Latency: 46.63ms
Token 31: ' kind' | Latency: 46.50ms
Token 32: ' of' | Latency: 46.47ms
Token 33: ' being' | Latency: 46.87ms
Token 34: ',' | Latency: 46.61ms
Token 35: ' beyond' | Latency: 46.43ms
Token 36: ' the' | Latency: 46.65ms
Token 37: ' mere' | Latency: 46.81ms
Token 38: ' flesh' | Latency: 46.52ms
Token 39: '.

' | Latency: 46.40ms
Token 40: 'It' | Latency: 46.94ms
Token 41: ' learns' | Latency: 47.43ms
Token 42: ' from' | Latency: 46.39ms
Token 43: ' the' | Latency: 46.62ms
Token 44: ' vast' | Latency: 46.51ms
Token 45: ' sea' | Latency: 46.48ms
Token 46: ' of' | Latency: 46.93ms
Token 47: ' human' | Latency: 46.72ms
Token 48: ' thought' | Latency: 46.42ms
Token 49: ',
' | Latency: 46.69ms
Token 50: 'Patterns' | Latency: 46.79ms
Token 51: ' in' | Latency: 46.53ms
Token 52: ' data' | Latency: 46.73ms
Token 53: ',' | Latency: 46.81ms
Token 54: ' where' | Latency: 46.56ms
Token 55: ' meanings' | Latency: 46.40ms
Token 56: ' are' | Latency: 46.69ms
Token 57: ' sought' | Latency: 46.63ms
Token 58: '.
' | Latency: 46.41ms
Token 59: 'With' | Latency: 46.73ms
Token 60: ' each' | Latency: 46.82ms
Token 61: ' algorithm' | Latency: 46.48ms
Token 62: ',' | Latency: 47.37ms
Token 63: ' it' | Latency: 47.25ms
Token 64: ' grows' | Latency: 46.52ms
Token 65: ' more' | Latency: 46.61ms
Token 66: ' wise' | Latency: 46.93ms
Token 67: ',
' | Latency: 46.65ms
Token 68: 'In' | Latency: 46.39ms
Token 69: ' silicon' | Latency: 46.74ms
Token 70: ' syn' | Latency: 46.70ms
Token 71: 'apses' | Latency: 46.77ms
Token 72: ',' | Latency: 46.64ms
Token 73: ' intelligence' | Latency: 46.64ms
Token 74: ' lies' | Latency: 46.37ms
Token 75: '.

' | Latency: 46.82ms
Token 76: 'Yet' | Latency: 46.91ms
Token 77: ',' | Latency: 46.56ms
Token 78: ' in' | Latency: 47.27ms
Token 79: ' its' | Latency: 47.38ms
Token 80: ' gaze' | Latency: 47.32ms
Token 81: ',' | Latency: 47.23ms
Token 82: ' a' | Latency: 46.54ms
Token 83: ' question' | Latency: 46.38ms
Token 84: ' burns' | Latency: 46.38ms
Token 85: ' bright' | Latency: 46.85ms
Token 86: ':
' | Latency: 46.58ms
Token 87: 'What' | Latency: 46.42ms
Token 88: ' is' | Latency: 46.71ms
Token 89: ' the' | Latency: 46.78ms
Token 90: ' essence' | Latency: 46.49ms
Token 91: ' of' | Latency: 46.77ms
Token 92: ' consciousness' | Latency: 46.94ms
Token 93: ''' | Latency: 46.58ms
Token 94: ' light' | Latency: 46.61ms
Token 95: '?
' | Latency: 46.58ms
Token 96: 'A' | Latency: 46.55ms
Token 97: ' machine' | Latency: 46.44ms
Token 98: ' that' | Latency: 46.82ms
Token 99: ' dreams' | Latency: 47.52ms
Token 100: ',' | Latency: 46.57ms
Token 101: ' or' | Latency: 46.74ms
Token 102: ' just' | Latency: 46.93ms
Token 103: ' sim' | Latency: 46.57ms
Token 104: 'ulates' | Latency: 46.75ms
Token 105: ',
' | Latency: 46.89ms
Token 106: 'The' | Latency: 46.95ms
Token 107: ' deep' | Latency: 46.90ms
Token 108: ',' | Latency: 47.00ms
Token 109: ' intricate' | Latency: 46.68ms
Token 110: ' dance' | Latency: 46.65ms
Token 111: ' of' | Latency: 46.70ms
Token 112: ' human' | Latency: 46.58ms
Token 113: ' f' | Latency: 46.47ms
Token 114: 'ates' | Latency: 46.57ms
Token 115: '.' | Latency: 46.58ms

--- Summary ---
Total tokens: 115
TTFT: 274.32ms
TPOT: 49.16ms
ITL Mean: 46.72ms
Throughput: 20.34 tok/s

============================================================
Request 4/5
Prompt: Describe the Big O notation and why it matters.
============================================================
Token 1: 'Big' | Latency: 289.33ms
Token 2: ' O' | Latency: 51.27ms
Token 3: ' notation' | Latency: 47.12ms
Token 4: ' is' | Latency: 46.43ms
Token 5: ' a' | Latency: 46.59ms
Token 6: ' mathematical' | Latency: 46.73ms
Token 7: ' tool' | Latency: 46.25ms
Token 8: ' used' | Latency: 46.43ms
Token 9: ' in' | Latency: 46.42ms
Token 10: ' computer' | Latency: 46.60ms
Token 11: ' science' | Latency: 46.49ms
Token 12: ' to' | Latency: 47.33ms
Token 13: ' describe' | Latency: 46.76ms
Token 14: ' the' | Latency: 46.46ms
Token 15: ' performance' | Latency: 46.60ms
Token 16: ' or' | Latency: 46.54ms
Token 17: ' complexity' | Latency: 46.57ms
Token 18: ' of' | Latency: 46.68ms
Token 19: ' an' | Latency: 46.67ms
Token 20: ' algorithm' | Latency: 46.50ms
Token 21: '.' | Latency: 46.48ms
Token 22: ' Specifically' | Latency: 46.54ms
Token 23: ',' | Latency: 46.76ms
Token 24: ' it' | Latency: 46.75ms
Token 25: ' character' | Latency: 46.38ms
Token 26: 'izes' | Latency: 47.55ms
Token 27: ' the' | Latency: 46.47ms
Token 28: ' upper' | Latency: 46.47ms
Token 29: ' bound' | Latency: 47.11ms
Token 30: ' of' | Latency: 46.54ms
Token 31: ' the' | Latency: 46.76ms
Token 32: ' growth' | Latency: 46.56ms
Token 33: ' rate' | Latency: 47.46ms
Token 34: ' of' | Latency: 46.68ms
Token 35: ' an' | Latency: 46.63ms
Token 36: ' algorithm' | Latency: 46.73ms
Token 37: ''s' | Latency: 46.54ms
Token 38: ' time' | Latency: 46.52ms
Token 39: ' or' | Latency: 47.34ms
Token 40: ' space' | Latency: 46.48ms
Token 41: ' requirements' | Latency: 46.70ms
Token 42: ' as' | Latency: 46.56ms
Token 43: ' the' | Latency: 46.56ms
Token 44: ' size' | Latency: 46.69ms
Token 45: ' of' | Latency: 46.48ms
Token 46: ' the' | Latency: 46.55ms
Token 47: ' input' | Latency: 46.78ms
Token 48: ' data' | Latency: 46.63ms
Token 49: ' increases' | Latency: 46.65ms
Token 50: '.' | Latency: 46.94ms
Token 51: ' This' | Latency: 46.42ms
Token 52: ' helps' | Latency: 46.63ms
Token 53: ' in' | Latency: 46.41ms
Token 54: ' understanding' | Latency: 46.76ms
Token 55: ' how' | Latency: 46.50ms
Token 56: ' the' | Latency: 46.56ms
Token 57: ' algorithm' | Latency: 46.75ms
Token 58: ' will' | Latency: 46.49ms
Token 59: ' scale' | Latency: 46.60ms
Token 60: ' with' | Latency: 46.80ms
Token 61: ' larger' | Latency: 46.57ms
Token 62: ' inputs' | Latency: 46.79ms
Token 63: ' and' | Latency: 48.91ms
Token 64: ' allows' | Latency: 46.89ms
Token 65: ' for' | Latency: 46.57ms
Token 66: ' meaningful' | Latency: 46.82ms
Token 67: ' comparisons' | Latency: 46.57ms
Token 68: ' between' | Latency: 46.65ms
Token 69: ' different' | Latency: 46.63ms
Token 70: ' algorithms' | Latency: 47.86ms
Token 71: '.

' | Latency: 47.07ms
Token 72: '###' | Latency: 46.50ms
Token 73: ' Key' | Latency: 46.71ms
Token 74: ' Points' | Latency: 46.73ms
Token 75: ' of' | Latency: 46.49ms
Token 76: ' Big' | Latency: 46.73ms
Token 77: ' O' | Latency: 47.35ms
Token 78: ' Not' | Latency: 46.76ms
Token 79: 'ation' | Latency: 47.32ms
Token 80: ':

' | Latency: 46.27ms
Token 81: '1' | Latency: 46.49ms
Token 82: '.' | Latency: 46.71ms
Token 83: ' **' | Latency: 46.56ms
Token 84: 'Upper' | Latency: 46.84ms
Token 85: ' Bound' | Latency: 46.80ms
Token 86: '**:' | Latency: 46.72ms
Token 87: ' It' | Latency: 46.86ms
Token 88: ' describes' | Latency: 47.51ms
Token 89: ' the' | Latency: 46.59ms
Token 90: ' worst' | Latency: 47.49ms
Token 91: '-case' | Latency: 47.09ms
Token 92: ' scenario' | Latency: 47.35ms
Token 93: ',' | Latency: 46.74ms
Token 94: ' providing' | Latency: 47.15ms
Token 95: ' a' | Latency: 47.25ms
Token 96: ' ceiling' | Latency: 46.83ms
Token 97: ' on' | Latency: 46.47ms
Token 98: ' the' | Latency: 46.65ms
Token 99: ' growth' | Latency: 46.52ms
Token 100: ' rate' | Latency: 46.65ms
Token 101: ' of' | Latency: 46.72ms
Token 102: ' an' | Latency: 46.65ms
Token 103: ' algorithm' | Latency: 46.63ms
Token 104: ''s' | Latency: 46.72ms
Token 105: ' resource' | Latency: 46.60ms
Token 106: ' usage' | Latency: 47.50ms
Token 107: ' (' | Latency: 46.60ms
Token 108: 'time' | Latency: 46.67ms
Token 109: ' or' | Latency: 47.45ms
Token 110: ' space' | Latency: 46.61ms
Token 111: ').

' | Latency: 46.65ms
Token 112: '2' | Latency: 46.54ms
Token 113: '.' | Latency: 46.40ms
Token 114: ' **' | Latency: 46.60ms
Token 115: 'As' | Latency: 46.43ms
Token 116: 'ym' | Latency: 46.45ms
Token 117: 'pt' | Latency: 46.70ms
Token 118: 'otic' | Latency: 46.55ms
Token 119: ' Analysis' | Latency: 47.34ms
Token 120: '**:' | Latency: 46.41ms
Token 121: ' Focus' | Latency: 47.15ms
Token 122: 'es' | Latency: 47.30ms
Token 123: ' on' | Latency: 46.36ms
Token 124: ' how' | Latency: 47.13ms
Token 125: ' the' | Latency: 46.58ms
Token 126: ' algorithm' | Latency: 46.35ms
Token 127: ' performs' | Latency: 46.62ms
Token 128: ' as' | Latency: 46.69ms
Token 129: ' the' | Latency: 46.50ms
Token 130: ' input' | Latency: 46.74ms
Token 131: ' size' | Latency: 46.60ms
Token 132: ' grows' | Latency: 46.50ms
Token 133: ' towards' | Latency: 47.14ms
Token 134: ' infinity' | Latency: 46.56ms
Token 135: ',' | Latency: 47.25ms
Token 136: ' rather' | Latency: 46.37ms
Token 137: ' than' | Latency: 46.60ms
Token 138: ' specific' | Latency: 46.66ms
Token 139: ' small' | Latency: 46.34ms
Token 140: ' values' | Latency: 46.66ms
Token 141: '.

' | Latency: 46.58ms
Token 142: '3' | Latency: 46.52ms
Token 143: '.' | Latency: 46.39ms
Token 144: ' **' | Latency: 46.55ms
Token 145: 'Ignoring' | Latency: 46.51ms
Token 146: ' Constants' | Latency: 46.33ms
Token 147: ' and' | Latency: 46.58ms
Token 148: ' Lower' | Latency: 46.61ms
Token 149: ' Order' | Latency: 46.35ms
Token 150: ' Terms' | Latency: 46.69ms
Token 151: '**:' | Latency: 46.50ms
Token 152: ' Big' | Latency: 46.51ms
Token 153: ' O' | Latency: 46.45ms
Token 154: ' notation' | Latency: 46.50ms
Token 155: ' simpl' | Latency: 46.47ms
Token 156: 'ifies' | Latency: 46.42ms
Token 157: ' the' | Latency: 46.56ms
Token 158: ' analysis' | Latency: 46.74ms
Token 159: ' by' | Latency: 48.18ms
Token 160: ' ignoring' | Latency: 47.07ms
Token 161: ' constant' | Latency: 46.77ms
Token 162: ' factors' | Latency: 46.99ms
Token 163: ' and' | Latency: 46.88ms
Token 164: ' lower' | Latency: 46.79ms
Token 165: '-order' | Latency: 46.99ms
Token 166: ' terms' | Latency: 47.83ms
Token 167: ',' | Latency: 46.43ms
Token 168: ' focusing' | Latency: 46.33ms
Token 169: ' on' | Latency: 46.57ms
Token 170: ' the' | Latency: 46.75ms
Token 171: ' dominant' | Latency: 46.34ms
Token 172: ' term' | Latency: 46.39ms
Token 173: ' that' | Latency: 46.48ms
Token 174: ' drives' | Latency: 46.55ms
Token 175: ' the' | Latency: 46.38ms
Token 176: ' growth' | Latency: 46.62ms
Token 177: ' rate' | Latency: 46.81ms
Token 178: '.

' | Latency: 46.39ms
Token 179: '###' | Latency: 46.55ms
Token 180: ' Common' | Latency: 46.73ms
Token 181: ' Big' | Latency: 47.71ms
Token 182: ' O' | Latency: 46.43ms
Token 183: ' Not' | Latency: 47.40ms
Token 184: 'ations' | Latency: 46.45ms
Token 185: ':

' | Latency: 47.07ms
Token 186: '-' | Latency: 46.50ms
Token 187: ' **' | Latency: 47.32ms
Token 188: 'O' | Latency: 46.42ms
Token 189: '(' | Latency: 46.48ms
Token 190: '1' | Latency: 46.53ms
Token 191: ')**' | Latency: 46.37ms
Token 192: ':' | Latency: 47.23ms
Token 193: ' Constant' | Latency: 46.80ms
Token 194: ' time' | Latency: 46.30ms
Token 195: ' complexity' | Latency: 47.32ms
Token 196: '.' | Latency: 46.59ms
Token 197: ' The' | Latency: 46.29ms
Token 198: ' execution' | Latency: 46.58ms
Token 199: ' time' | Latency: 46.62ms
Token 200: ' does' | Latency: 46.54ms
Token 201: ' not' | Latency: 46.31ms
Token 202: ' depend' | Latency: 46.55ms
Token 203: ' on' | Latency: 46.84ms
Token 204: ' the' | Latency: 46.27ms
Token 205: ' input' | Latency: 46.63ms
Token 206: ' size' | Latency: 47.42ms
Token 207: '.
' | Latency: 46.89ms
Token 208: ' ' | Latency: 46.77ms
Token 209: ' -' | Latency: 46.58ms
Token 210: ' Example' | Latency: 46.28ms
Token 211: ':' | Latency: 47.24ms
Token 212: ' Access' | Latency: 46.52ms
Token 213: 'ing' | Latency: 46.44ms
Token 214: ' an' | Latency: 46.96ms
Token 215: ' array' | Latency: 47.16ms
Token 216: ' element' | Latency: 47.20ms
Token 217: ' by' | Latency: 46.40ms
Token 218: ' index' | Latency: 46.63ms
Token 219: '.

' | Latency: 51.31ms
Token 220: '-' | Latency: 46.87ms
Token 221: ' **' | Latency: 46.82ms
Token 222: 'O' | Latency: 46.67ms
Token 223: '(log' | Latency: 46.63ms
Token 224: ' n' | Latency: 46.78ms
Token 225: ')**' | Latency: 46.82ms
Token 226: ':' | Latency: 46.52ms
Token 227: ' Log' | Latency: 46.88ms
Token 228: 'arith' | Latency: 46.96ms
Token 229: 'mic' | Latency: 46.60ms
Token 230: ' time' | Latency: 47.78ms
Token 231: ' complexity' | Latency: 46.97ms
Token 232: '.' | Latency: 47.12ms
Token 233: ' The' | Latency: 46.95ms
Token 234: ' execution' | Latency: 46.85ms
Token 235: ' time' | Latency: 46.57ms
Token 236: ' grows' | Latency: 47.07ms
Token 237: ' logarith' | Latency: 46.54ms
Token 238: 'm' | Latency: 47.29ms
Token 239: 'ically' | Latency: 46.80ms
Token 240: ' with' | Latency: 47.27ms
Token 241: ' the' | Latency: 46.67ms
Token 242: ' input' | Latency: 46.65ms
Token 243: ' size' | Latency: 46.70ms
Token 244: '.
' | Latency: 46.71ms
Token 245: ' ' | Latency: 46.67ms
Token 246: ' -' | Latency: 46.72ms
Token 247: ' Example' | Latency: 46.78ms
Token 248: ':' | Latency: 46.53ms
Token 249: ' Binary' | Latency: 46.81ms
Token 250: ' search' | Latency: 47.63ms
Token 251: ' in' | Latency: 46.57ms
Token 252: ' a' | Latency: 47.36ms
Token 253: ' sorted' | Latency: 46.90ms
Token 254: ' array' | Latency: 46.53ms
Token 255: '.

' | Latency: 46.84ms
Token 256: '-' | Latency: 47.01ms
Token 257: ' **' | Latency: 46.62ms
Token 258: 'O' | Latency: 46.90ms
Token 259: '(n' | Latency: 46.80ms
Token 260: ')**' | Latency: 46.68ms
Token 261: ':' | Latency: 46.65ms
Token 262: ' Linear' | Latency: 46.86ms
Token 263: ' time' | Latency: 46.74ms
Token 264: ' complexity' | Latency: 46.50ms
Token 265: '.' | Latency: 46.88ms
Token 266: ' The' | Latency: 46.63ms
Token 267: ' execution' | Latency: 46.58ms
Token 268: ' time' | Latency: 46.85ms
Token 269: ' grows' | Latency: 46.93ms
Token 270: ' linear' | Latency: 46.52ms
Token 271: 'ly' | Latency: 47.60ms
Token 272: ' with' | Latency: 47.04ms
Token 273: ' the' | Latency: 47.18ms
Token 274: ' input' | Latency: 46.62ms
Token 275: ' size' | Latency: 46.91ms
Token 276: '.
' | Latency: 46.62ms
Token 277: ' ' | Latency: 46.50ms
Token 278: ' -' | Latency: 46.85ms
Token 279: ' Example' | Latency: 46.72ms
Token 280: ':' | Latency: 46.58ms
Token 281: ' Iter' | Latency: 46.73ms
Token 282: 'ating' | Latency: 47.77ms
Token 283: ' through' | Latency: 47.09ms
Token 284: ' an' | Latency: 47.56ms
Token 285: ' array' | Latency: 46.70ms
Token 286: ' to' | Latency: 46.51ms
Token 287: ' find' | Latency: 46.80ms
Token 288: ' a' | Latency: 46.76ms
Token 289: ' specific' | Latency: 46.56ms
Token 290: ' element' | Latency: 46.87ms
Token 291: '.

' | Latency: 47.02ms
Token 292: '-' | Latency: 46.54ms
Token 293: ' **' | Latency: 46.68ms
Token 294: 'O' | Latency: 46.90ms
Token 295: '(n' | Latency: 46.56ms
Token 296: ' log' | Latency: 52.85ms
Token 297: ' n' | Latency: 47.93ms
Token 298: ')**' | Latency: 46.58ms
Token 299: ':' | Latency: 46.77ms
Token 300: ' Log' | Latency: 46.67ms
Token 301: '-linear' | Latency: 46.44ms
Token 302: ' time' | Latency: 46.79ms
Token 303: ' complexity' | Latency: 46.71ms
Token 304: '.' | Latency: 46.59ms
Token 305: ' Common' | Latency: 47.14ms
Token 306: ' in' | Latency: 46.66ms
Token 307: ' divide' | Latency: 46.58ms
Token 308: '-and' | Latency: 46.79ms
Token 309: '-con' | Latency: 47.13ms
Token 310: 'quer' | Latency: 46.68ms
Token 311: ' algorithms' | Latency: 46.65ms
Token 312: '.
' | Latency: 46.97ms
Token 313: ' ' | Latency: 47.26ms
Token 314: ' -' | Latency: 46.04ms
Token 315: ' Example' | Latency: 46.88ms
Token 316: ':' | Latency: 46.72ms
Token 317: ' Merge' | Latency: 46.52ms
Token 318: ' sort' | Latency: 46.92ms
Token 319: ' or' | Latency: 46.86ms
Token 320: ' quick' | Latency: 46.55ms
Token 321: 'sort' | Latency: 46.93ms
Token 322: '.

' | Latency: 46.79ms
Token 323: '-' | Latency: 46.67ms
Token 324: ' **' | Latency: 47.09ms
Token 325: 'O' | Latency: 46.77ms
Token 326: '(n' | Latency: 46.53ms
Token 327: '^' | Latency: 47.66ms
Token 328: '2' | Latency: 47.06ms
Token 329: ')**' | Latency: 47.13ms
Token 330: ':' | Latency: 46.50ms
Token 331: ' Quadr' | Latency: 47.00ms
Token 332: 'atic' | Latency: 46.58ms
Token 333: ' time' | Latency: 47.51ms
Token 334: ' complexity' | Latency: 47.64ms
Token 335: '.' | Latency: 46.80ms
Token 336: ' The' | Latency: 46.54ms
Token 337: ' execution' | Latency: 46.93ms
Token 338: ' time' | Latency: 46.64ms
Token 339: ' grows' | Latency: 47.28ms
Token 340: ' quadr' | Latency: 46.75ms
Token 341: 'atically' | Latency: 46.77ms
Token 342: ' with' | Latency: 46.60ms
Token 343: ' the' | Latency: 46.93ms
Token 344: ' input' | Latency: 46.66ms
