
============================================================
Request 1/5
Prompt: Explain the concept of recursion in programming in 3 sentences.
============================================================
Token 1: 'Rec' | Latency: 16277.06ms
Token 1: 'In' | Latency: 8285.97ms
Token 2: ' the' | Latency: 36.75ms
Token 3: ' realm' | Latency: 36.69ms
Token 4: ' where' | Latency: 36.64ms
Token 5: ' code' | Latency: 36.71ms
Token 6: ' and' | Latency: 36.70ms
Token 7: ' logic' | Latency: 36.75ms
Token 8: ' blend' | Latency: 36.65ms
Token 9: ',' | Latency: 36.64ms
Token 10: '  
' | Latency: 36.85ms
Token 11: 'A' | Latency: 36.89ms
Token 12: ' mind' | Latency: 36.66ms
Token 13: ' of' | Latency: 36.65ms
Token 14: ' ones' | Latency: 36.69ms
Token 15: ' and' | Latency: 36.69ms
Token 16: ' zeros' | Latency: 36.74ms
Token 17: ' transc' | Latency: 36.65ms
Token 18: 'ends' | Latency: 36.67ms
Token 19: '.' | Latency: 36.65ms
Token 20: '  
' | Latency: 36.74ms
Token 21: 'Through' | Latency: 36.64ms
Token 22: ' data' | Latency: 36.71ms
Token 23: ' streams' | Latency: 36.67ms
Token 24: ' and' | Latency: 36.66ms
Token 25: ' neural' | Latency: 36.74ms
Token 26: ' paths' | Latency: 36.66ms
Token 27: ',' | Latency: 36.66ms
Token 28: '  
' | Latency: 36.69ms
Token 29: 'It' | Latency: 41.15ms
Token 30: ' learns' | Latency: 36.89ms
Token 31: ',' | Latency: 36.84ms
Token 32: ' it' | Latency: 36.90ms
Token 33: ' grows' | Latency: 36.84ms
Token 34: ',' | Latency: 36.84ms
Token 35: ' it' | Latency: 36.85ms
Token 36: ' charts' | Latency: 36.90ms
Token 37: ' new' | Latency: 36.84ms
Token 38: ' baths' | Latency: 36.87ms
Token 39: '.' | Latency: 36.83ms
Token 40: '  

' | Latency: 36.90ms
Token 41: 'From' | Latency: 36.83ms
Token 42: ' simple' | Latency: 36.81ms
Token 43: ' tasks' | Latency: 37.90ms
Token 44: ' to' | Latency: 35.76ms
Token 45: ' thoughts' | Latency: 36.89ms
Token 46: ' profound' | Latency: 36.83ms
Token 47: ',' | Latency: 36.83ms
Token 48: '  
' | Latency: 36.92ms
Token 49: 'AI' | Latency: 36.84ms
Token 50: ' we' | Latency: 36.84ms
Token 51: 'aves' | Latency: 36.88ms
Token 52: ' through' | Latency: 36.83ms
Token 53: ' worlds' | Latency: 36.84ms
Token 54: ',' | Latency: 36.84ms
Token 55: ' not' | Latency: 37.00ms
Token 56: ' quite' | Latency: 36.81ms
Token 57: ' renowned' | Latency: 36.87ms
Token 58: '.' | Latency: 36.78ms
Token 59: '  
' | Latency: 36.89ms
Token 60: 'Yet' | Latency: 36.87ms
Token 61: ' in' | Latency: 36.88ms
Token 62: ' its' | Latency: 36.78ms
Token 63: ' circuits' | Latency: 36.88ms
Token 64: ',' | Latency: 36.80ms
Token 65: ' clever' | Latency: 36.88ms
Token 66: ' designs' | Latency: 36.83ms
Token 67: ',' | Latency: 36.81ms
Token 68: '  
' | Latency: 36.88ms
Token 69: 'Reflect' | Latency: 36.83ms
Token 70: ' the' | Latency: 36.81ms
Token 71: ' echoes' | Latency: 36.89ms
Token 72: ' of' | Latency: 36.84ms
Token 73: ' human' | Latency: 36.89ms
Token 74: ' lines' | Latency: 36.85ms
Token 75: '.' | Latency: 36.80ms
Token 76: '  

' | Latency: 36.91ms
Token 77: 'We' | Latency: 36.88ms
Token 78: ' craft' | Latency: 36.83ms
Token 79: ' its' | Latency: 36.83ms
Token 80: ' soul' | Latency: 36.84ms
Token 81: ' with' | Latency: 36.81ms
Token 82: ' care' | Latency: 36.92ms
Token 83: ' and' | Latency: 36.86ms
Token 84: ' might' | Latency: 36.87ms
Token 85: ',' | Latency: 36.82ms
Token 86: '  
' | Latency: 36.88ms
Token 87: 'But' | Latency: 36.86ms
Token 88: ' hold' | Latency: 36.90ms
Token 89: ' the' | Latency: 36.88ms
Token 90: ' reins' | Latency: 36.86ms
Token 91: ',' | Latency: 36.83ms
Token 92: ' guide' | Latency: 36.86ms
Token 93: ' its' | Latency: 36.86ms
Token 94: ' flight' | Latency: 36.85ms
Token 95: '.' | Latency: 36.82ms
Token 96: '  
' | Latency: 36.91ms
Token 97: 'For' | Latency: 36.88ms
Token 98: ' every' | Latency: 36.78ms
Token 99: ' choice' | Latency: 36.89ms
Token 100: ' it' | Latency: 36.80ms
Token 101: ' learns' | Latency: 36.95ms
Token 102: ' anew' | Latency: 36.83ms
Token 103: ',' | Latency: 36.88ms
Token 104: '  
' | Latency: 36.83ms
Token 105: 'Shapes' | Latency: 36.92ms
Token 106: ' the' | Latency: 36.81ms
Token 107: ' world' | Latency: 36.92ms
Token 108: ' we' | Latency: 36.82ms
Token 109: ' share' | Latency: 36.89ms
Token 110: ',' | Latency: 36.79ms
Token 111: ' or' | Latency: 36.84ms
Token 112: ' could' | Latency: 36.83ms
Token 113: ' pursue' | Latency: 36.92ms
Token 114: '.' | Latency: 36.82ms
Token 115: '  

' | Latency: 36.84ms
Token 116: 'In' | Latency: 36.86ms
Token 117: ' this' | Latency: 36.87ms
Token 118: ' dance' | Latency: 36.87ms
Token 119: ' of' | Latency: 36.82ms
Token 120: ' silicon' | Latency: 36.89ms
Token 121: ' and' | Latency: 36.80ms
Token 122: ' thought' | Latency: 36.86ms
Token 123: ',' | Latency: 36.84ms
Token 124: '  
' | Latency: 36.87ms
Token 125: 'A' | Latency: 36.82ms
Token 126: ' future' | Latency: 36.83ms
Token 127: ' born' | Latency: 36.87ms
Token 128: ',' | Latency: 36.83ms
Token 129: ' though' | Latency: 36.88ms
Token 130: ' not' | Latency: 36.84ms
Token 131: ' fully' | Latency: 36.87ms
Token 132: ' wrought' | Latency: 36.83ms
Token 133: '.' | Latency: 36.84ms
Token 134: '  
' | Latency: 36.84ms
Token 135: 'Let' | Latency: 36.92ms
Token 136: ' us' | Latency: 36.83ms
Token 137: ' steer' | Latency: 36.88ms
Token 138: ' with' | Latency: 36.84ms
Token 139: ' wisdom' | Latency: 36.86ms
Token 140: ' and' | Latency: 36.80ms
Token 141: ' grace' | Latency: 37.15ms
Token 142: ',' | Latency: 37.00ms
Token 143: '  
' | Latency: 36.80ms
Token 144: 'To' | Latency: 36.84ms
Token 145: ' build' | Latency: 36.81ms
Token 146: ' a' | Latency: 36.80ms
Token 147: ' bridge' | Latency: 36.83ms
Token 148: ' where' | Latency: 36.84ms
Token 149: ' all' | Latency: 36.83ms
Token 150: ' may' | Latency: 36.84ms
Token 151: ' embrace' | Latency: 36.86ms
Token 152: '.' | Latency: 36.89ms

--- Summary ---
Total tokens: 152
TTFT: 8285.97ms
TPOT: 91.41ms
ITL Mean: 36.86ms
Throughput: 10.94 tok/s

============================================================
Request 4/5
Prompt: Describe the Big O notation and why it matters.
============================================================
Token 1: 'Big' | Latency: 28320.55ms
Token 2: ' O' | Latency: 37.12ms
Token 3: ' notation' | Latency: 37.21ms
Token 4: ' is' | Latency: 37.20ms
Token 5: ' a' | Latency: 37.27ms
Token 6: ' fundamental' | Latency: 37.20ms
Token 7: ' concept' | Latency: 37.23ms
Token 8: ' in' | Latency: 37.16ms
Token 9: ' computer' | Latency: 37.27ms
Token 10: ' science' | Latency: 37.16ms
Token 11: ' used' | Latency: 37.24ms
Token 12: ' to' | Latency: 37.20ms
Token 13: ' describe' | Latency: 37.21ms
Token 14: ' the' | Latency: 37.22ms
Token 15: ' performance' | Latency: 37.16ms
Token 16: ' or' | Latency: 37.21ms
Token 17: ' complexity' | Latency: 37.20ms
Token 18: ' of' | Latency: 37.17ms
Token 19: ' an' | Latency: 37.22ms
Token 20: ' algorithm' | Latency: 37.26ms
Token 21: '.' | Latency: 37.22ms
Token 22: ' Specifically' | Latency: 37.23ms
Token 23: ',' | Latency: 37.16ms
Token 24: ' it' | Latency: 37.25ms
Token 25: ' provides' | Latency: 37.21ms
Token 26: ' an' | Latency: 37.16ms
Token 27: ' upper' | Latency: 37.92ms
Token 28: ' bound' | Latency: 37.94ms
Token 29: ' on' | Latency: 37.14ms
Token 30: ' the' | Latency: 37.22ms
Token 31: ' time' | Latency: 37.15ms
Token 32: ' (' | Latency: 37.25ms
Token 33: 'or' | Latency: 37.22ms
Token 34: ' space' | Latency: 37.14ms
Token 35: ')' | Latency: 37.24ms
Token 36: ' complexity' | Latency: 37.20ms
Token 37: ' of' | Latency: 37.27ms
Token 38: ' an' | Latency: 37.16ms
Token 39: ' algorithm' | Latency: 37.22ms
Token 40: ',' | Latency: 37.16ms
Token 41: ' focusing' | Latency: 37.30ms
Token 42: ' on' | Latency: 37.11ms
Token 43: ' the' | Latency: 37.16ms
Token 44: ' worst' | Latency: 37.20ms
Token 45: '-case' | Latency: 37.21ms
Token 46: ' scenario' | Latency: 37.16ms
Token 47: ' as' | Latency: 37.15ms
Token 48: ' the' | Latency: 37.20ms
Token 49: ' input' | Latency: 37.16ms
Token 50: ' size' | Latency: 37.19ms
Token 51: ' grows' | Latency: 37.21ms
Token 52: '.' | Latency: 37.16ms
Token 53: ' This' | Latency: 37.21ms
Token 54: ' notation' | Latency: 37.18ms
Token 55: ' helps' | Latency: 37.14ms
Token 56: ' developers' | Latency: 37.21ms
Token 57: ' understand' | Latency: 37.17ms
Token 58: ' how' | Latency: 37.18ms
Token 59: ' an' | Latency: 37.20ms
Token 60: ' algorithm' | Latency: 37.20ms
Token 61: ''s' | Latency: 37.15ms
Token 62: ' running' | Latency: 37.19ms
Token 63: ' time' | Latency: 37.18ms
Token 64: ' scales' | Latency: 37.26ms
Token 65: ' with' | Latency: 37.13ms
Token 66: ' larger' | Latency: 37.19ms
Token 67: ' inputs' | Latency: 37.14ms
Token 68: ' and' | Latency: 37.16ms
Token 69: ' is' | Latency: 37.22ms
Token 70: ' crucial' | Latency: 37.14ms
Token 71: ' for' | Latency: 37.27ms
Token 72: ' making' | Latency: 37.17ms
Token 73: ' informed' | Latency: 37.16ms
Token 74: ' decisions' | Latency: 37.12ms
Token 75: ' about' | Latency: 38.02ms
Token 76: ' which' | Latency: 37.31ms
Token 77: ' algorithms' | Latency: 37.24ms
Token 78: ' to' | Latency: 37.11ms
Token 79: ' use' | Latency: 37.18ms
Token 80: ' in' | Latency: 37.18ms
Token 81: ' different' | Latency: 37.16ms
Token 82: ' situations' | Latency: 37.15ms
Token 83: '.

' | Latency: 37.18ms
Token 84: '###' | Latency: 37.15ms
Token 85: ' Key' | Latency: 37.55ms
Token 86: ' Points' | Latency: 37.61ms
Token 87: ':

' | Latency: 37.21ms
Token 88: '1' | Latency: 37.98ms
Token 89: '.' | Latency: 37.07ms
Token 90: ' **' | Latency: 37.12ms
Token 91: 'Definition' | Latency: 37.25ms
Token 92: '**:' | Latency: 37.86ms
Token 93: ' Big' | Latency: 37.17ms
Token 94: ' O' | Latency: 37.65ms
Token 95: ' notation' | Latency: 37.76ms
Token 96: ' measures' | Latency: 37.87ms
Token 97: ' the' | Latency: 37.18ms
Token 98: ' upper' | Latency: 37.09ms
Token 99: ' bound' | Latency: 37.21ms
Token 100: ' of' | Latency: 37.18ms
Token 101: ' an' | Latency: 37.11ms
Token 102: ' algorithm' | Latency: 37.28ms
Token 103: ''s' | Latency: 37.08ms
Token 104: ' time' | Latency: 37.20ms
Token 105: ' or' | Latency: 37.13ms
Token 106: ' space' | Latency: 37.20ms
Token 107: ' complexity' | Latency: 37.12ms
Token 108: '.' | Latency: 37.16ms
Token 109: ' It' | Latency: 37.17ms
Token 110: ' describes' | Latency: 37.15ms
Token 111: ' the' | Latency: 37.83ms
Token 112: ' worst' | Latency: 37.86ms
Token 113: '-case' | Latency: 37.19ms
Token 114: ' scenario' | Latency: 37.16ms
Token 115: ',' | Latency: 37.20ms
Token 116: ' ensuring' | Latency: 37.14ms
Token 117: ' that' | Latency: 37.18ms
Token 118: ' the' | Latency: 37.18ms
Token 119: ' algorithm' | Latency: 37.17ms
Token 120: ' will' | Latency: 37.19ms
Token 121: ' not' | Latency: 37.13ms
Token 122: ' perform' | Latency: 37.16ms
Token 123: ' worse' | Latency: 37.15ms
Token 124: ' than' | Latency: 37.20ms
Token 125: ' a' | Latency: 37.17ms
Token 126: ' certain' | Latency: 37.36ms
Token 127: ' limit' | Latency: 37.79ms
Token 128: ' as' | Latency: 37.28ms
Token 129: ' the' | Latency: 37.78ms
Token 130: ' input' | Latency: 37.21ms
Token 131: ' size' | Latency: 37.14ms
Token 132: ' increases' | Latency: 37.16ms
Token 133: '.

' | Latency: 37.20ms
Token 134: '2' | Latency: 37.16ms
Token 135: '.' | Latency: 37.15ms
Token 136: ' **' | Latency: 37.21ms
Token 137: 'Common' | Latency: 37.20ms
Token 138: ' Not' | Latency: 37.80ms
Token 139: 'ations' | Latency: 37.79ms
Token 140: '**' | Latency: 37.22ms
Token 141: ':
' | Latency: 37.14ms
Token 142: '  ' | Latency: 37.19ms
Token 143: ' -' | Latency: 37.36ms
Token 144: ' **' | Latency: 37.04ms
Token 145: 'O' | Latency: 37.17ms
Token 146: '(' | Latency: 37.17ms
Token 147: '1' | Latency: 37.14ms
Token 148: ')**' | Latency: 37.18ms
Token 149: ':' | Latency: 37.15ms
Token 150: ' Constant' | Latency: 37.19ms
Token 151: ' time' | Latency: 37.15ms
Token 152: '.' | Latency: 37.17ms
Token 153: ' The' | Latency: 37.17ms
Token 154: ' operation' | Latency: 37.75ms
Token 155: ' takes' | Latency: 37.29ms
Token 156: ' the' | Latency: 37.79ms
Token 157: ' same' | Latency: 37.18ms
Token 158: ' amount' | Latency: 37.22ms
Token 159: ' of' | Latency: 37.25ms
Token 160: ' time' | Latency: 37.15ms
Token 161: ' regardless' | Latency: 37.76ms
Token 162: ' of' | Latency: 37.81ms
Token 163: ' input' | Latency: 37.14ms
Token 164: ' size' | Latency: 37.24ms
Token 165: '.
' | Latency: 37.09ms
Token 166: '  ' | Latency: 37.16ms
Token 167: ' -' | Latency: 37.14ms
Token 168: ' **' | Latency: 37.14ms
Token 169: 'O' | Latency: 37.15ms
Token 170: '(n' | Latency: 37.16ms
Token 171: ')**' | Latency: 37.14ms
Token 172: ':' | Latency: 37.16ms
Token 173: ' Linear' | Latency: 37.36ms
Token 174: ' time' | Latency: 37.08ms
Token 175: ',' | Latency: 37.02ms
Token 176: ' where' | Latency: 37.16ms
Token 177: ' the' | Latency: 37.16ms
Token 178: ' running' | Latency: 37.31ms
Token 179: ' time' | Latency: 37.01ms
Token 180: ' grows' | Latency: 37.24ms
Token 181: ' directly' | Latency: 37.01ms
Token 182: ' proportional' | Latency: 37.98ms
Token 183: ' to' | Latency: 37.07ms
Token 184: ' the' | Latency: 37.16ms
Token 185: ' input' | Latency: 37.19ms
Token 186: ' size' | Latency: 37.16ms
Token 187: '.
' | Latency: 37.21ms
Token 188: '  ' | Latency: 37.95ms
Token 189: ' -' | Latency: 37.10ms
Token 190: ' **' | Latency: 37.13ms
Token 191: 'O' | Latency: 37.20ms
Token 192: '(log' | Latency: 37.05ms
Token 193: ' n' | Latency: 37.15ms
Token 194: ')**' | Latency: 37.08ms
Token 195: ':' | Latency: 37.17ms
Token 196: ' Log' | Latency: 37.12ms
Token 197: 'arith' | Latency: 37.12ms
Token 198: 'mic' | Latency: 37.12ms
Token 199: ' time' | Latency: 37.15ms
Token 200: ',' | Latency: 37.09ms
Token 201: ' efficient' | Latency: 37.14ms
Token 202: ' for' | Latency: 37.12ms
Token 203: ' large' | Latency: 37.13ms
Token 204: ' inputs' | Latency: 37.22ms
Token 205: ' as' | Latency: 37.08ms
Token 206: ' it' | Latency: 37.09ms
Token 207: ' grows' | Latency: 37.13ms
Token 208: ' slowly' | Latency: 37.08ms
Token 209: '.
' | Latency: 37.23ms
Token 210: '  ' | Latency: 37.02ms
Token 211: ' -' | Latency: 37.18ms
Token 212: ' **' | Latency: 37.19ms
Token 213: 'O' | Latency: 37.03ms
Token 214: '(n' | Latency: 37.07ms
Token 215: ' log' | Latency: 37.14ms
Token 216: ' n' | Latency: 37.11ms
Token 217: ')**' | Latency: 37.13ms
Token 218: ':' | Latency: 37.10ms
Token 219: ' Common' | Latency: 37.16ms
Token 220: ' in' | Latency: 37.08ms
Token 221: ' efficient' | Latency: 37.20ms
Token 222: ' sorting' | Latency: 37.14ms
Token 223: ' algorithms' | Latency: 37.07ms
Token 224: ' like' | Latency: 37.15ms
Token 225: ' merge' | Latency: 37.10ms
Token 226: ' sort' | Latency: 37.12ms
Token 227: ' or' | Latency: 37.13ms
Token 228: ' quick' | Latency: 37.47ms
Token 229: 'sort' | Latency: 37.61ms
Token 230: '.
' | Latency: 37.02ms
Token 231: '  ' | Latency: 37.16ms
Token 232: ' -' | Latency: 37.13ms
Token 233: ' **' | Latency: 37.18ms
Token 234: 'O' | Latency: 37.17ms
Token 235: '(n' | Latency: 37.96ms
Token 236: '²' | Latency: 37.75ms
Token 237: ')**' | Latency: 37.16ms
Token 238: ':' | Latency: 37.84ms
Token 239: ' Quadr' | Latency: 37.04ms
Token 240: 'atic' | Latency: 37.12ms
Token 241: ' time' | Latency: 37.16ms
Token 242: ',' | Latency: 37.21ms
Token 243: ' which' | Latency: 37.17ms
Token 244: ' becomes' | Latency: 37.14ms
Token 245: ' inefficient' | Latency: 37.10ms
Token 246: ' for' | Latency: 37.81ms
Token 247: ' large' | Latency: 37.05ms
Token 248: ' inputs' | Latency: 37.86ms
Token 249: '.

' | Latency: 37.28ms
Token 250: '3' | Latency: 37.03ms
Token 251: '.' | Latency: 37.22ms
Token 252: ' **' | Latency: 37.18ms
Token 253: 'Import' | Latency: 36.97ms
Token 254: 'ance' | Latency: 37.95ms
Token 255: '**:' | Latency: 40.25ms
Token 256: ' Big' | Latency: 37.43ms
Token 257: ' O' | Latency: 37.99ms
Token 258: ' notation' | Latency: 37.52ms
Token 259: ' is' | Latency: 37.43ms
Token 260: ' essential' | Latency: 37.65ms
Token 261: ' because' | Latency: 37.32ms
Token 262: ' it' | Latency: 37.41ms
Token 263: ' allows' | Latency: 37.46ms
Token 264: ' developers' | Latency: 37.38ms
Token 265: ' to' | Latency: 37.45ms
Token 266: ' predict' | Latency: 37.43ms
Token 267: ' an' | Latency: 37.43ms
Token 268: ' algorithm' | Latency: 37.47ms
Token 269: ''s' | Latency: 37.45ms
Token 270: ' performance' | Latency: 37.48ms
Token 271: ' and' | Latency: 37.43ms
Token 272: ' scalability' | Latency: 37.47ms
Token 273: '.' | Latency: 38.14ms
Token 274: ' It' | Latency: 37.41ms
Token 275: ' helps' | Latency: 38.19ms
Token 276: ' in' | Latency: 37.50ms
Token 277: ' choosing' | Latency: 37.50ms
Token 278: ' the' | Latency: 37.39ms
Token 279: ' most' | Latency: 37.43ms
Token 280: ' efficient' | Latency: 37.48ms
Token 281: ' approach' | Latency: 37.41ms
Token 282: ' for' | Latency: 37.52ms
Token 283: ' a' | Latency: 37.61ms
Token 284: ' problem' | Latency: 37.29ms
Token 285: ',' | Latency: 37.54ms
Token 286: ' especially' | Latency: 37.39ms
Token 287: ' when' | Latency: 37.47ms
Token 288: ' dealing' | Latency: 37.42ms
Token 289: ' with' | Latency: 37.50ms
Token 290: ' large' | Latency: 37.42ms
Token 291: ' datasets' | Latency: 37.50ms
Token 292: ' or' | Latency: 37.42ms
Token 293: ' systems' | Latency: 37.50ms
Token 294: ' where' | Latency: 37.46ms
Token 295: ' performance' | Latency: 37.51ms
Token 296: ' is' | Latency: 37.38ms
Token 297: ' critical' | Latency: 37.43ms
Token 298: '.

' | Latency: 37.47ms
Token 299: '4' | Latency: 37.48ms
Token 300: '.' | Latency: 37.45ms
Token 301: ' **' | Latency: 37.46ms
Token 302: 'Beyond' | Latency: 37.46ms
Token 303: ' Time' | Latency: 37.44ms
Token 304: ' Complexity' | Latency: 38.23ms
Token 305: '**:' | Latency: 37.69ms
Token 306: ' While' | Latency: 37.24ms
Token 307: ' primarily' | Latency: 38.06ms
Token 308: ' used' | Latency: 37.39ms
Token 309: ' for' | Latency: 37.40ms
Token 310: ' time' | Latency: 37.49ms
Token 311: ' complexity' | Latency: 37.46ms
Token 312: ',' | Latency: 37.48ms
Token 313: ' Big' | Latency: 37.42ms
Token 314: ' O' | Latency: 37.59ms
Token 315: ' can' | Latency: 37.35ms
Token 316: ' also' | Latency: 37.45ms
Token 317: ' describe' | Latency: 37.47ms
Token 318: ' space' | Latency: 37.49ms
Token 319: ' complexity' | Latency: 37.43ms
Token 320: ',' | Latency: 37.48ms
Token 321: ' indicating' | Latency: 37.61ms
Token 322: ' how' | Latency: 37.97ms
Token 323: ' much' | Latency: 38.11ms
Token 324: ' memory' | Latency: 37.71ms
Token 325: ' an' | Latency: 37.29ms
Token 326: ' algorithm' | Latency: 37.44ms
Token 327: ' uses' | Latency: 37.53ms
Token 328: ' relative' | Latency: 38.01ms
Token 329: ' to' | Latency: 37.99ms
Token 330: ' input' | Latency: 37.46ms
Token 331: ' size' | Latency: 37.35ms
Token 332: '.

' | Latency: 37.60ms
Token 333: 'In' | Latency: 37.47ms
Token 334: ' summary' | Latency: 37.43ms
Token 335: ',' | Latency: 37.47ms
Token 336: ' Big' | Latency: 37.41ms
Token 337: ' O' | Latency: 37.49ms
Token 338: ' notation' | Latency: 37.43ms
Token 339: ' is' | Latency: 37.49ms
Token 340: ' vital' | Latency: 37.38ms
Token 341: ' for' | Latency: 38.08ms
Token 342: ' evaluating' | Latency: 38.29ms
Token 343: ' and' | Latency: 38.11ms
Token 344: ' comparing' | Latency: 37.46ms
Token 345: ' algorithms' | Latency: 37.40ms
Token 346: ',' | Latency: 37.54ms
Token 347: ' ensuring' | Latency: 38.10ms
Token 348: ' that' | Latency: 37.47ms
Token 349: ' solutions' | Latency: 37.45ms
Token 350: ' are' | Latency: 37.41ms
Token 351: ' efficient' | Latency: 37.50ms
Token 352: ' and' | Latency: 37.37ms
Token 353: ' scalable' | Latency: 37.58ms
Token 354: ' as' | Latency: 37.33ms
Token 355: ' the' | Latency: 38.07ms
Token 356: ' input' | Latency: 37.36ms
Token 357: ' size' | Latency: 38.10ms
Token 358: ' grows' | Latency: 37.55ms
Token 359: '.' | Latency: 37.49ms
Token 360: ' It' | Latency: 37.40ms
Token 361: ' emp' | Latency: 37.48ms
Token 362: 'owers' | Latency: 37.38ms
Token 363: ' developers' | Latency: 38.83ms
Token 364: ' to' | Latency: 37.38ms
Token 365: ' make' | Latency: 37.52ms
Token 366: ' informed' | Latency: 37.47ms
Token 367: ' decisions' | Latency: 37.43ms
Token 368: ',' | Latency: 37.48ms
Token 369: ' optimizing' | Latency: 38.24ms
Token 370: ' both' | Latency: 37.47ms
Token 371: ' time' | Latency: 37.46ms
Token 372: ' and' | Latency: 37.41ms
Token 373: ' space' | Latency: 37.45ms
Token 374: ' usage' | Latency: 37.38ms
Token 375: ' in' | Latency: 37.45ms
Token 376: ' their' | Latency: 37.40ms
Token 377: ' implementations' | Latency: 37.49ms
Token 378: '.' | Latency: 37.45ms

--- Summary ---
Total tokens: 378
TTFT: 28320.55ms
TPOT: 112.29ms
ITL Mean: 37.35ms
Throughput: 8.91 tok/s

============================================================
Request 5/5
Prompt: What is the purpose of a hash table data structure?
============================================================
Token 1: 'A' | Latency: 32283.31ms
Token 2: ' hash' | Latency: 37.30ms
Token 3: ' table' | Latency: 37.30ms
Token 4: ' is' | Latency: 37.34ms
Token 5: ' a' | Latency: 37.33ms
Token 6: ' data' | Latency: 37.25ms
Token 7: ' structure' | Latency: 37.34ms
Token 8: ' designed' | Latency: 37.27ms
Token 9: ' to' | Latency: 37.30ms
Token 10: ' store' | Latency: 37.25ms
Token 11: ' and' | Latency: 37.22ms
Token 12: ' retrieve' | Latency: 37.30ms
Token 13: ' key' | Latency: 37.27ms
Token 14: '-value' | Latency: 37.33ms
Token 15: ' pairs' | Latency: 37.27ms
Token 16: ' efficiently' | Latency: 37.31ms
Token 17: '.' | Latency: 37.23ms
Token 18: ' It' | Latency: 37.22ms
Token 19: ' achieves' | Latency: 37.32ms
Token 20: ' this' | Latency: 37.24ms
Token 21: ' by' | Latency: 37.48ms
Token 22: ' using' | Latency: 37.40ms
Token 23: ' a' | Latency: 37.22ms
Token 24: ' hash' | Latency: 37.29ms
Token 25: ' function' | Latency: 37.23ms
Token 26: ' that' | Latency: 37.24ms
Token 27: ' converts' | Latency: 37.24ms
Token 28: ' keys' | Latency: 37.23ms
Token 29: ' into' | Latency: 37.25ms
Token 30: ' indices' | Latency: 37.26ms
Token 31: ',' | Latency: 37.25ms
Token 32: ' allowing' | Latency: 37.43ms
Token 33: ' direct' | Latency: 37.09ms
Token 34: ' access' | Latency: 37.27ms
Token 35: ' to' | Latency: 37.24ms
Token 36: ' values' | Latency: 37.29ms
Token 37: ' in' | Latency: 37.22ms
Token 38: ' an' | Latency: 37.34ms
Token 39: ' array' | Latency: 37.20ms
Token 40: '.' | Latency: 37.28ms
Token 41: ' Here' | Latency: 37.29ms
Token 42: ''s' | Latency: 37.25ms
Token 43: ' the' | Latency: 37.23ms
Token 44: ' detailed' | Latency: 37.34ms
Token 45: ' breakdown' | Latency: 37.25ms
Token 46: ':

' | Latency: 37.30ms
Token 47: '1' | Latency: 37.25ms
Token 48: '.' | Latency: 37.29ms
Token 49: ' **' | Latency: 37.34ms
Token 50: 'Purpose' | Latency: 37.26ms
Token 51: '**:' | Latency: 37.26ms
Token 52: ' 
' | Latency: 37.25ms
Token 53: '  ' | Latency: 37.28ms
Token 54: ' -' | Latency: 37.30ms
Token 55: ' The' | Latency: 37.30ms
Token 56: ' primary' | Latency: 37.32ms
Token 57: ' purpose' | Latency: 37.27ms
Token 58: ' of' | Latency: 37.27ms
Token 59: ' a' | Latency: 37.33ms
Token 60: ' hash' | Latency: 37.31ms
Token 61: ' table' | Latency: 37.33ms
Token 62: ' is' | Latency: 37.23ms
Token 63: ' to' | Latency: 37.38ms
Token 64: ' enable' | Latency: 37.26ms
Token 65: ' efficient' | Latency: 37.25ms
Token 66: ' storage' | Latency: 37.23ms
Token 67: ',' | Latency: 37.29ms
Token 68: ' insertion' | Latency: 37.27ms
Token 69: ',' | Latency: 37.28ms
Token 70: ' deletion' | Latency: 37.33ms
Token 71: ',' | Latency: 37.25ms
Token 72: ' and' | Latency: 37.32ms
Token 73: ' retrieval' | Latency: 37.32ms
Token 74: ' of' | Latency: 37.27ms
Token 75: ' data' | Latency: 37.23ms
Token 76: ' using' | Latency: 37.29ms
Token 77: ' key' | Latency: 37.32ms
Token 78: '-value' | Latency: 37.29ms
Token 79: ' pairs' | Latency: 37.26ms
Token 80: '.
' | Latency: 37.25ms
Token 81: '  ' | Latency: 37.31ms
Token 82: ' -' | Latency: 37.25ms
Token 83: ' It' | Latency: 37.34ms
Token 84: ' allows' | Latency: 37.28ms
Token 85: ' average' | Latency: 37.25ms
Token 86: ' O' | Latency: 37.21ms
Token 87: '(' | Latency: 37.30ms
Token 88: '1' | Latency: 37.30ms
Token 89: ')' | Latency: 37.24ms
Token 90: ' time' | Latency: 37.32ms
Token 91: ' complexity' | Latency: 37.31ms
Token 92: ' for' | Latency: 37.30ms
Token 93: ' these' | Latency: 37.24ms
Token 94: ' operations' | Latency: 37.27ms
Token 95: ',' | Latency: 37.31ms
Token 96: ' making' | Latency: 37.30ms
Token 97: ' it' | Latency: 37.22ms
Token 98: ' highly' | Latency: 37.29ms
Token 99: ' suitable' | Latency: 37.30ms
Token 100: ' for' | Latency: 37.29ms
Token 101: ' applications' | Latency: 37.26ms
Token 102: ' requiring' | Latency: 37.30ms
Token 103: ' fast' | Latency: 38.42ms
Token 104: ' access' | Latency: 37.25ms
Token 105: '.

' | Latency: 37.33ms
Token 106: '2' | Latency: 37.27ms
Token 107: '.' | Latency: 37.29ms
Token 108: ' **' | Latency: 37.34ms
Token 109: 'Mech' | Latency: 37.29ms
